Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
135223,our,PRON,13,13,89.81,89.81
135235,our,PRON,13,13,89.81,89.81
135240,their,PRON,15,15,103.63,103.63
135288,our,PRON,13,13,89.81,89.81
135717,his,PRON,11,11,76.00,76.00
136344,their,PRON,15,15,103.63,103.63
136421,his,PRON,11,11,76.00,76.00
136443,I,PRON,4,-4,9.59,9.59
136537,our,PRON,13,13,89.81,89.81
136545,our,PRON,13,13,89.81,89.81
136559,our,PRON,13,13,89.81,89.81
136829,his,PRON,11,11,76.00,76.00
136890,Universe,PRON,36,-36,248.72,-248.72
137164,He,PRON,5,5,14.17,-14.17
137165,who,PRON,17,17,117.45,117.45
137602,our,PRON,13,13,89.81,89.81
138493,whose,PRON,21,21,145.08,145.08
138796,our,PRON,13,13,89.81,89.81
138950,his,PRON,11,11,76.00,76.00
139139,our,PRON,13,13,89.81,89.81
139150,our,PRON,13,13,89.81,89.81
139225,its,PRON,8,-8,55.27,55.27
139250,our,PRON,13,13,89.81,89.81
139285,our,PRON,13,13,89.81,89.81
139633,our,PRON,13,13,89.81,89.81
139665,our,PRON,13,13,89.81,89.81
139683,our,PRON,13,13,89.81,89.81
140795,our,PRON,13,13,89.81,89.81
140897,itself,PRON,27,27,186.54,-186.54
140905,themselves,PRON,45,45,310.89,-310.89
140934,our,PRON,13,13,89.81,89.81
141033,our,PRON,13,13,89.81,89.81
141216,our,PRON,13,13,89.81,89.81
141952,its,PRON,8,-8,55.27,55.27
142023,I,PRON,4,-4,9.59,9.59
142626,our,PRON,13,13,89.81,89.81
142666,hidden,PRON,23,23,158.90,-158.90
143098,him,PRON,17,17,117.45,117.45
143102,my,PRON,9,9,62.18,-62.18
143559,our,PRON,13,13,89.81,89.81
143612,our,PRON,13,13,89.81,89.81
143993,its,PRON,8,-8,55.27,55.27
144016,our,PRON,13,13,89.81,89.81
144071,our,PRON,13,13,89.81,89.81
144128,our,PRON,13,13,89.81,89.81
144131,our,PRON,13,13,89.81,89.81
144228,our,PRON,13,13,89.81,89.81
144351,our,PRON,13,13,89.81,89.81
144749,our,PRON,13,13,89.81,89.81
144794,our,PRON,13,13,89.81,89.81
144833,her,PRON,10,-10,69.09,69.09
144876,our,PRON,13,13,89.81,89.81
145109,I,PRON,4,-4,9.59,9.59
145158,our,PRON,13,13,89.81,89.81
145801,themselves,PRON,45,45,310.89,-310.89
145809,his,PRON,11,11,76.00,76.00
145979,his,PRON,11,11,76.00,76.00
146119,their,PRON,15,15,103.63,103.63
146221,He,PRON,5,5,14.17,-14.17
146392,who,PRON,17,17,117.45,117.45
146518,he,PRON,5,5,14.17,-14.17
146519,who,PRON,17,17,117.45,117.45
146778,who,PRON,17,17,117.45,117.45
147411,our,PRON,13,13,89.81,89.81
147675,itself,PRON,27,27,186.54,-186.54
147993,his,PRON,11,11,76.00,76.00
148160,its,PRON,8,-8,55.27,55.27
148171,our,PRON,13,13,89.81,89.81
