Sequence,Complexity,Mode,Words,T1_Raw,T1_Plot,T2_Raw,T2_Plot
10992,Simple,Narrative,5,105,105,600.06,-600.06
10993,Simple,Narrative,8,191,191,1161.27,1161.27
10994,Simple,Narrative,3,128,-128,884.32,-884.32
10995,Simple,Narrative,10,268,-268,1726.19,-1726.19
10996,Simple,Narrative,2,70,-70,483.61,483.61
10997,Simple,Narrative,13,337,337,2216.77,-2216.77
10998,Simple,Narrative,9,232,-232,1342.97,-1342.97
10999,Simple,Narrative,2,73,73,504.34,-504.34
11000,Simple,Narrative,4,110,-110,648.48,-648.48
11001,Complex,Narrative,7,151,151,1017.60,1017.60
11002,Simple,Narrative,6,150,-150,887.93,887.93
11003,Simple,Narrative,4,87,87,601.06,601.06
11004,Simple,Narrative,3,84,-84,580.34,-580.34
11005,Simple,Narrative,2,29,29,200.35,-200.35
11006,Simple,Narrative,1,35,35,241.81,241.81
11007,Simple,Narrative,3,83,83,573.43,573.43
11008,Simple,Narrative,3,90,-90,621.79,621.79
11009,Simple,Narrative,8,249,249,1646.09,-1646.09
11010,Simple,Narrative,1,25,25,172.72,-172.72
11011,Simple,Narrative,4,119,119,822.14,-822.14
11012,Simple,Narrative,1,51,51,352.35,-352.35
11013,Simple,Narrative,5,145,145,890.29,-890.29
11014,Compound/Complex,Narrative,77,1588,-1588,9722.81,-9722.81
11015,Simple,Narrative,3,150,-150,1036.31,-1036.31
11016,Simple,Narrative,1,51,51,352.35,-352.35
11017,Simple,Narrative,2,78,-78,538.88,-538.88
11018,Simple,Narrative,3,75,75,518.16,-518.16
11019,Simple,Narrative,3,96,-96,589.05,589.05
11020,Simple,Narrative,6,153,153,954.70,-954.70
11021,Compound/Complex,Narrative,112,2675,2675,16604.97,-16604.97
11022,Simple,Narrative,1,31,31,214.17,-214.17
11023,Simple,Narrative,4,67,67,396.62,-396.62
11024,Simple,Narrative,14,329,329,1999.24,1999.24
11025,Simple,Narrative,22,762,-762,5139.11,5139.11
11026,Simple,Narrative,27,675,675,4295.23,4295.23
11027,Simple,Narrative,12,298,-298,1950.49,-1950.49
11028,Simple,Narrative,4,123,123,812.48,-812.48
11029,Simple,Narrative,2,55,55,379.98,379.98
11030,Simple,Narrative,6,138,-138,879.22,879.22
11031,Simple,Narrative,1,52,-52,359.26,359.26
11032,Simple,Narrative,5,108,-108,671.96,671.96
11033,Simple,Narrative,16,328,-328,1929.42,1929.42
11034,Simple,Narrative,3,70,-70,446.32,-446.32
11035,Simple,Narrative,2,62,-62,428.34,-428.34
11036,Simple,Narrative,3,64,-64,442.16,-442.16
11037,Simple,Narrative,2,84,-84,580.34,-580.34
11038,Simple,Narrative,3,100,-100,690.88,-690.88
11039,Simple,Narrative,4,108,-108,671.96,671.96
11040,Simple,Narrative,2,79,79,545.79,545.79
11041,Simple,Narrative,4,91,91,517.21,517.21
11042,Simple,Narrative,2,87,87,601.06,601.06
11043,Simple,Narrative,6,129,129,853.94,853.94
11044,Simple,Narrative,3,62,-62,354.15,-354.15
11045,Simple,Narrative,2,71,71,490.52,-490.52
11046,Complex,Narrative,4,100,-100,690.88,-690.88
11047,Simple,Narrative,8,202,-202,1209.89,1209.89
11048,Simple,Narrative,2,84,-84,580.34,-580.34
11049,Simple,Narrative,4,62,-62,391.05,391.05
11050,Simple,Narrative,4,68,-68,432.50,-432.50
11051,Simple,Narrative,44,1110,-1110,6572.05,-6572.05
11052,Simple,Narrative,14,474,-474,3274.75,-3274.75
11053,Simple,Narrative,7,219,219,1410.68,-1410.68
11054,Simple,Narrative,1,45,45,310.89,-310.89
11055,Simple,Narrative,5,156,-156,1003.58,1003.58
11056,Simple,Narrative,5,168,-168,1057.50,1057.50
11057,Simple,Narrative,3,55,55,379.98,379.98
11058,Simple,Narrative,2,74,-74,511.25,511.25
11059,Simple,Narrative,5,96,-96,634.26,-634.26
11060,Complex,Narrative,25,520,-520,3118.73,-3118.73
11061,Simple,Narrative,9,209,209,1328.03,-1328.03
11062,Simple,Narrative,4,140,-140,967.23,967.23
11063,Simple,Narrative,4,112,-112,699.59,699.59
11064,Simple,Narrative,3,133,133,918.86,-918.86
11065,Simple,Narrative,1,53,53,366.16,-366.16
11066,Simple,Narrative,3,147,147,1015.59,1015.59
11067,Simple,Narrative,15,364,-364,2233.52,2233.52
11068,Simple,Narrative,3,94,-94,649.42,649.42
11069,Complex,Narrative,8,268,-268,1830.54,-1830.54
11070,Simple,Narrative,7,130,-130,751.77,751.77
11071,Simple,Narrative,8,189,189,1231.17,1231.17
11072,Simple,Narrative,4,92,-92,598.31,-598.31
11073,Simple,Narrative,1,37,37,255.62,255.62
11074,Compound/Complex,Narrative,55,1278,-1278,7721.22,7721.22
11075,Simple,Narrative,1,55,55,379.98,379.98
11076,Simple,Narrative,7,227,227,1568.29,-1568.29
11077,Simple,Narrative,1,35,35,241.81,241.81
11078,Simple,Narrative,4,135,135,858.49,-858.49
11079,Simple,Narrative,4,138,-138,879.22,879.22
11080,Simple,Narrative,3,75,75,518.16,-518.16
11081,Simple,Narrative,6,170,-170,1100.30,-1100.30
11082,Simple,Narrative,3,62,-62,391.05,391.05
11083,Complex,Narrative,16,371,371,2437.50,2437.50
11084,Simple,Narrative,6,145,145,957.59,957.59
11085,Simple,Narrative,3,51,51,315.05,315.05
11086,Simple,Narrative,4,92,-92,598.31,-598.31
11087,Simple,Narrative,4,111,111,692.68,-692.68
11088,Simple,Narrative,3,92,-92,635.61,635.61
11089,Simple,Narrative,4,108,-108,736.22,-736.22
11090,Simple,Narrative,6,135,135,792.22,-792.22
11091,Simple,Narrative,4,77,77,494.68,-494.68
11092,Simple,Narrative,7,178,-178,1007.19,1007.19
11093,Simple,Narrative,4,107,107,665.05,665.05
11094,Simple,Narrative,5,119,119,802.05,-802.05
11095,Simple,Narrative,3,102,-102,704.69,-704.69
11096,Simple,Narrative,1,34,-34,234.90,-234.90
11097,Simple,Narrative,3,80,-80,478.51,-478.51
11098,Simple,Narrative,3,54,-54,335.78,335.78
11099,Simple,Narrative,2,58,-58,400.71,-400.71
11100,Simple,Narrative,3,53,53,328.87,-328.87
11101,Simple,Narrative,48,1012,-1012,5744.06,-5744.06
11102,Simple,Narrative,9,291,291,1936.26,-1936.26
11103,Simple,Narrative,2,40,-40,276.35,-276.35
11104,Simple,Narrative,1,62,-62,428.34,-428.34
11105,Simple,Narrative,2,59,59,407.62,407.62
11106,Simple,Narrative,22,541,541,3228.24,-3228.24
11107,Simple,Narrative,18,426,-426,2718.55,-2718.55
11108,Simple,Narrative,4,158,-158,1091.58,1091.58
11109,Simple,Narrative,12,325,325,2096.96,-2096.96
11110,Simple,Narrative,2,58,-58,400.71,-400.71
11111,Simple,Narrative,1,32,-32,221.08,221.08
11112,Simple,Narrative,4,117,117,808.32,-808.32
11113,Simple,Narrative,9,159,159,949.71,949.71
11114,Simple,Narrative,19,448,-448,2866.60,-2866.60
11115,Simple,Narrative,16,327,327,1945.24,1945.24
11116,Simple,Narrative,2,74,-74,511.25,511.25
11117,Simple,Narrative,1,36,-36,248.72,-248.72
11118,Simple,Narrative,4,123,123,775.59,775.59
11119,Simple,Narrative,8,183,183,1078.63,-1078.63
11120,Simple,Narrative,3,111,111,766.87,-766.87
11121,Simple,Narrative,4,124,-124,782.50,-782.50
11122,Simple,Narrative,5,140,-140,893.04,893.04
11123,Simple,Narrative,10,250,-250,1615.70,1615.70
11124,Simple,Narrative,5,104,-104,570.13,-570.13
11125,Simple,Narrative,5,166,-166,1136.93,-1136.93
11126,Simple,Narrative,3,82,-82,492.33,-492.33
11127,Simple,Narrative,10,254,-254,1494.96,-1494.96
11128,Simple,Narrative,3,83,83,499.24,499.24
11129,Simple,Narrative,2,75,75,518.16,-518.16
11130,Simple,Narrative,3,72,-72,497.43,497.43
11131,Simple,Narrative,3,126,-126,870.50,-870.50
11132,Simple,Narrative,5,130,-130,877.13,877.13
11133,Simple,Narrative,17,387,387,2228.15,-2228.15
11134,Simple,Narrative,2,32,-32,221.08,221.08
11135,Simple,Narrative,7,160,-160,957.02,957.02
11136,Simple,Narrative,3,79,79,545.79,545.79
11137,Simple,Narrative,7,123,123,738.29,-738.29
11138,Simple,Narrative,5,131,131,756.67,-756.67
11139,Simple,Narrative,16,462,-462,2843.91,2843.91
11140,Simple,Narrative,3,96,-96,663.24,663.24
11141,Simple,Narrative,8,190,-190,1273.76,1273.76
11142,Simple,Narrative,2,73,73,504.34,-504.34
11143,Simple,Narrative,10,295,295,1889.70,1889.70
11144,Complex,Narrative,25,626,-626,3961.85,3961.85
11145,Simple,Narrative,25,640,-640,3934.04,-3934.04
11146,Simple,Narrative,3,53,53,291.97,291.97
11147,Simple,Narrative,3,91,91,628.70,-628.70
11148,Simple,Narrative,4,100,-100,579.39,579.39
11149,Compound/Complex,Narrative,31,694,-694,4275.87,4275.87
11150,Simple,Narrative,1,36,-36,248.72,-248.72
11151,Simple,Narrative,3,81,81,485.42,485.42
11152,Simple,Narrative,4,131,131,830.86,-830.86
11153,Simple,Narrative,3,57,57,356.51,-356.51
11154,Simple,Narrative,2,67,67,462.89,-462.89
11155,Simple,Narrative,2,70,-70,483.61,483.61
11156,Simple,Narrative,5,94,-94,598.25,-598.25
11157,Complex,Narrative,30,648,-648,3993.64,3993.64
11158,Simple,Narrative,5,115,115,720.32,-720.32
11159,Simple,Narrative,4,97,97,595.96,595.96
11160,Simple,Narrative,14,354,-354,2194.98,-2194.98
11161,Simple,Narrative,14,315,315,1768.01,-1768.01
11162,Simple,Narrative,4,74,-74,399.76,399.76
11163,Simple,Narrative,2,38,-38,262.53,-262.53
11164,Simple,Narrative,13,291,291,1765.39,1765.39
11165,Simple,Narrative,6,94,-94,575.23,575.23
11166,Simple,Narrative,3,81,81,559.61,559.61
11167,Simple,Narrative,6,182,-182,1109.01,1109.01
11168,Complex,Narrative,19,397,397,2375.35,2375.35
11169,Simple,Narrative,2,48,-48,331.62,331.62
11170,Simple,Narrative,5,109,109,711.05,711.05
11171,Simple,Narrative,3,81,81,485.42,485.42
11172,Simple,Narrative,2,64,-64,442.16,-442.16
11173,Simple,Narrative,3,100,-100,690.88,-690.88
11174,Simple,Narrative,7,144,-144,883.38,883.38
11175,Simple,Narrative,2,51,51,352.35,-352.35
11176,Simple,Narrative,8,201,201,1330.36,-1330.36
11177,Simple,Narrative,3,62,-62,354.15,-354.15
11178,Simple,Narrative,3,105,105,725.42,725.42
11179,Simple,Narrative,1,50,-50,345.44,345.44
11180,Simple,Narrative,4,143,143,987.95,987.95
11181,Simple,Narrative,2,82,-82,566.52,-566.52
11182,Simple,Narrative,4,114,-114,777.67,777.67
11183,Simple,Narrative,2,76,-76,525.07,525.07
11184,Simple,Narrative,2,66,-66,455.98,455.98
11185,Simple,Narrative,2,59,59,407.62,407.62
11186,Compound/Complex,Narrative,75,1661,1661,9958.79,-9958.79
11187,Simple,Narrative,4,119,119,822.14,-822.14
11188,Simple,Narrative,3,75,75,508.23,-508.23
11189,Simple,Narrative,3,136,-136,939.59,939.59
11190,Simple,Narrative,4,104,-104,644.32,-644.32
11191,Simple,Narrative,2,79,79,545.79,545.79
11192,Simple,Narrative,1,50,-50,345.44,345.44
11193,Simple,Narrative,1,50,-50,345.44,345.44
11194,Simple,Narrative,1,53,53,366.16,-366.16
11195,Simple,Narrative,38,681,681,4073.80,4073.80
11196,Simple,Narrative,1,29,29,200.35,-200.35
11197,Simple,Narrative,5,155,155,982.39,-982.39
11198,Simple,Narrative,7,161,161,963.93,963.93
11199,Simple,Narrative,1,50,-50,345.44,345.44
11200,Simple,Narrative,2,51,51,352.35,-352.35
11201,Simple,Narrative,1,36,-36,248.72,-248.72
11202,Simple,Narrative,2,78,-78,538.88,-538.88
11203,Simple,Narrative,4,134,-134,925.77,925.77
11204,Simple,Narrative,3,74,-74,511.25,511.25
11205,Simple,Narrative,2,71,71,490.52,-490.52
11206,Simple,Narrative,5,109,109,730.96,-730.96
11207,Simple,Narrative,47,1008,-1008,6094.84,-6094.84
11208,Compound/Complex,Narrative,75,1630,-1630,9933.93,9933.93
11209,Complex,Narrative,16,365,365,2150.35,-2150.35
11210,Simple,Narrative,11,366,-366,2528.60,-2528.60
11211,Simple,Narrative,3,53,53,291.97,291.97
11212,Simple,Narrative,3,63,63,397.96,397.96
11213,Simple,Narrative,3,62,-62,428.34,-428.34
11214,Simple,Narrative,3,56,-56,349.60,349.60
11215,Simple,Narrative,2,76,-76,525.07,525.07
11216,Simple,Narrative,1,24,-24,165.81,165.81
11217,Simple,Narrative,3,59,59,387.52,387.52
11218,Simple,Narrative,4,77,77,420.49,-420.49
11219,Simple,Narrative,1,66,-66,455.98,455.98
11220,Simple,Narrative,7,149,149,894.12,-894.12
11221,Simple,Narrative,3,81,81,485.42,485.42
11222,Simple,Narrative,3,88,-88,607.97,607.97
11223,Simple,Narrative,3,71,71,490.52,-490.52
11224,Simple,Narrative,1,19,19,131.27,131.27
11225,Simple,Narrative,5,104,-104,644.32,-644.32
11226,Simple,Narrative,17,354,-354,2031.93,2031.93
11227,Simple,Narrative,2,54,-54,373.07,373.07
11228,Simple,Narrative,2,62,-62,428.34,-428.34
11229,Simple,Narrative,5,152,-152,975.94,975.94
11230,Simple,Narrative,3,48,-48,321.69,321.69
11231,Simple,Narrative,1,50,-50,345.44,345.44
11232,Simple,Narrative,8,168,-168,975.00,-975.00
11233,Simple,Narrative,2,66,-66,455.98,455.98
11234,Simple,Narrative,3,72,-72,497.43,497.43
11235,Simple,Narrative,20,492,-492,3038.92,-3038.92
11236,Simple,Narrative,17,276,-276,1710.92,-1710.92
11237,Compound/Complex,Narrative,33,856,-856,5281.63,5281.63
11238,Simple,Narrative,3,67,67,462.89,-462.89
11239,Simple,Narrative,5,119,119,801.14,801.14
11240,Simple,Narrative,2,23,23,148.98,-148.98
11241,Simple,Narrative,3,65,65,428.07,-428.07
11242,Simple,Narrative,8,186,-186,1205.73,1205.73
11243,Compound/Complex,Narrative,11,167,167,1132.76,-1132.76
11244,Simple,Narrative,4,94,-94,575.23,575.23
11245,Simple,Narrative,4,137,137,946.50,-946.50
11246,Simple,Narrative,5,144,-144,920.67,-920.67
11247,Simple,Narrative,1,37,37,255.62,255.62
11248,Simple,Narrative,4,93,93,568.32,-568.32
11249,Simple,Narrative,6,129,129,779.75,779.75
11250,Simple,Narrative,1,43,43,297.08,297.08
11251,Simple,Narrative,2,63,63,435.25,435.25
11252,Simple,Narrative,2,49,49,338.53,-338.53
11253,Simple,Narrative,1,41,41,283.26,283.26
11254,Simple,Narrative,2,52,-52,321.96,321.96
11255,Simple,Narrative,4,95,95,619.04,619.04
11256,Simple,Narrative,6,162,-162,1081.92,1081.92
11257,Simple,Narrative,5,92,-92,524.12,-524.12
11258,Simple,Narrative,5,102,-102,579.33,579.33
11259,Simple,Narrative,2,40,-40,276.35,-276.35
11260,Simple,Narrative,3,80,-80,552.70,-552.70
11261,Simple,Narrative,5,126,-126,848.41,-848.41
11262,Simple,Narrative,3,101,101,623.59,623.59
11263,Simple,Narrative,2,80,-80,552.70,-552.70
11264,Simple,Narrative,4,75,75,406.67,-406.67
11265,Simple,Narrative,1,62,-62,428.34,-428.34
11266,Simple,Narrative,1,23,23,158.90,-158.90
11267,Simple,Narrative,2,76,-76,525.07,525.07
11268,Simple,Narrative,4,94,-94,575.23,575.23
11269,Simple,Narrative,3,62,-62,428.34,-428.34
11270,Simple,Narrative,7,150,-150,887.54,887.54
11271,Simple,Narrative,3,71,71,453.23,453.23
11272,Simple,Narrative,3,120,-120,829.05,829.05
11273,Simple,Narrative,2,54,-54,335.78,335.78
11274,Simple,Narrative,15,240,-240,1445.07,1445.07
11275,Simple,Narrative,6,111,111,692.28,-692.28
11276,Simple,Narrative,15,398,-398,2304.54,-2304.54
11277,Simple,Narrative,4,54,-54,334.17,-334.17
11278,Simple,Narrative,7,207,207,1244.44,-1244.44
11279,Simple,Narrative,3,71,71,416.33,-416.33
11280,Simple,Narrative,4,88,-88,533.78,533.78
11281,Simple,Narrative,6,171,171,1107.21,1107.21
11282,Simple,Narrative,2,69,69,476.70,-476.70
11283,Simple,Narrative,6,119,119,636.47,-636.47
11284,Compound/Complex,Narrative,26,427,427,2517.20,2517.20
11285,Simple,Narrative,10,288,-288,1893.44,1893.44
11286,Simple,Narrative,3,105,105,725.42,725.42
11287,Simple,Narrative,15,376,-376,2261.04,2261.04
11288,Simple,Narrative,3,114,-114,787.60,787.60
11289,Compound/Complex,Narrative,45,731,731,4072.84,-4072.84
11290,Simple,Narrative,2,30,-30,207.26,207.26
11291,Simple,Narrative,2,48,-48,331.62,331.62
11292,Simple,Narrative,4,134,-134,874.60,-874.60
11293,Simple,Narrative,7,210,-210,1450.84,-1450.84
11294,Simple,Narrative,18,403,403,2339.09,2339.09
11295,Simple,Narrative,2,68,-68,469.80,469.80
11296,Simple,Narrative,19,337,337,1882.31,-1882.31
11297,Simple,Narrative,8,169,169,1130.29,-1130.29
11298,Simple,Narrative,6,131,131,905.05,905.05
11299,Simple,Narrative,2,79,79,545.79,545.79
11300,Compound/Complex,Narrative,19,491,491,3113.66,3113.66
11301,Simple,Narrative,4,115,115,720.32,-720.32
11302,Simple,Narrative,2,52,-52,359.26,359.26
11303,Simple,Narrative,6,117,117,696.84,-696.84
11304,Simple,Narrative,6,124,-124,856.69,-856.69
11305,Simple,Narrative,3,65,65,374.88,-374.88
11306,Simple,Narrative,1,34,-34,234.90,-234.90
11307,Simple,Narrative,1,13,13,89.81,89.81
11308,Simple,Narrative,30,700,-700,4213.92,4213.92
11309,Simple,Narrative,106,2326,-2326,13104.94,-13104.94
11310,Simple,Narrative,3,75,75,518.16,-518.16
11311,Simple,Narrative,32,617,617,3594.19,-3594.19
11312,Simple,Narrative,12,273,273,1782.53,-1782.53
11313,Simple,Narrative,12,295,295,1789.89,1789.89
11314,Simple,Narrative,2,61,61,421.43,421.43
11315,Simple,Narrative,4,113,113,706.50,-706.50
11316,Simple,Narrative,1,32,-32,221.08,221.08
11317,Simple,Narrative,3,77,77,531.97,531.97
11318,Simple,Narrative,1,17,17,117.45,117.45
11319,Simple,Narrative,3,50,-50,308.14,-308.14
11320,Simple,Narrative,3,100,-100,616.69,-616.69
11321,Simple,Narrative,3,55,55,379.98,379.98
11322,Simple,Narrative,3,46,-46,280.51,-280.51
11323,Simple,Narrative,4,73,73,467.05,467.05
11324,Simple,Narrative,10,248,-248,1564.99,-1564.99
11325,Simple,Narrative,1,33,33,227.99,227.99
11326,Simple,Narrative,18,412,-412,2539.72,2539.72
11327,Simple,Narrative,3,57,57,393.80,393.80
11328,Simple,Narrative,3,53,53,291.97,291.97
11329,Simple,Narrative,33,794,-794,4745.56,4745.56
11330,Simple,Narrative,6,112,-112,751.69,751.69
11331,Simple,Narrative,1,49,49,338.53,-338.53
11332,Simple,Narrative,1,38,-38,262.53,-262.53
11333,Simple,Narrative,3,81,81,559.61,559.61
11334,Simple,Narrative,3,115,115,794.51,-794.51
11335,Simple,Narrative,2,50,-50,345.44,345.44
11336,Simple,Narrative,4,92,-92,598.31,-598.31
11337,Simple,Narrative,6,149,149,881.02,881.02
11338,Simple,Narrative,2,74,-74,511.25,511.25
11339,Simple,Narrative,2,85,85,587.24,587.24
11340,Simple,Narrative,1,45,45,310.89,-310.89
11341,Simple,Narrative,5,104,-104,615.34,615.34
11342,Simple,Narrative,3,105,105,725.42,725.42
11343,Simple,Narrative,4,63,63,361.06,361.06
11344,Simple,Narrative,2,54,-54,373.07,373.07
11345,Simple,Narrative,2,70,-70,483.61,483.61
11346,Simple,Narrative,1,21,21,145.08,145.08
11347,Simple,Narrative,8,197,197,1212.25,-1212.25
11348,Simple,Narrative,3,109,109,753.05,753.05
11349,Simple,Narrative,1,32,-32,221.08,221.08
11350,Simple,Narrative,14,362,-362,2204.21,-2204.21
11351,Simple,Narrative,8,180,-180,1169.39,1169.39
11352,Compound/Complex,Narrative,51,1062,-1062,6554.09,-6554.09
11353,Simple,Narrative,2,73,73,504.34,-504.34
11354,Simple,Narrative,5,133,133,770.48,-770.48
11355,Simple,Narrative,2,40,-40,276.35,-276.35
11356,Simple,Narrative,2,58,-58,400.71,-400.71
11357,Simple,Narrative,4,85,85,549.95,549.95
11358,Simple,Narrative,3,81,81,485.42,485.42
11359,Simple,Narrative,6,140,-140,855.74,855.74
11360,Simple,Narrative,5,90,-90,563.49,563.49
11361,Simple,Narrative,4,71,71,379.04,379.04
11362,Simple,Narrative,3,57,57,371.71,371.71
11363,Simple,Narrative,16,321,321,1873.33,1873.33
11364,Simple,Narrative,11,294,-294,1780.45,-1780.45
11365,Simple,Narrative,12,291,291,1676.39,-1676.39
11366,Simple,Narrative,3,148,-148,1022.50,-1022.50
11367,Simple,Narrative,1,36,-36,248.72,-248.72
11368,Simple,Narrative,50,1488,-1488,9775.70,9775.70
11369,Simple,Narrative,38,868,-868,5230.73,-5230.73
11370,Simple,Narrative,3,79,79,545.79,545.79
11371,Simple,Narrative,6,177,177,1148.66,-1148.66
11372,Complex,Narrative,22,463,463,2756.82,-2756.82
11373,Simple,Narrative,6,122,-122,680.21,-680.21
11374,Simple,Narrative,7,131,131,682.08,-682.08
11375,Simple,Narrative,3,48,-48,331.62,331.62
11376,Simple,Narrative,26,614,-614,3560.09,-3560.09
11377,Simple,Narrative,2,60,-60,414.53,-414.53
11378,Simple,Narrative,4,78,-78,538.88,-538.88
11379,Simple,Narrative,1,52,-52,359.26,359.26
11380,Compound/Complex,Narrative,81,1602,-1602,10364.15,-10364.15
11381,Simple,Narrative,2,58,-58,400.71,-400.71
11382,Simple,Narrative,10,226,-226,1361.83,1361.83
11383,Simple,Narrative,3,73,73,430.15,-430.15
11384,Simple,Narrative,3,67,67,388.70,-388.70
11385,Simple,Narrative,12,331,331,1938.87,-1938.87
11386,Simple,Narrative,14,380,-380,2418.99,-2418.99
11387,Simple,Narrative,3,114,-114,713.41,713.41
11388,Simple,Narrative,4,93,93,621.51,621.51
11389,Simple,Narrative,14,305,305,1662.03,-1662.03
11390,Simple,Narrative,2,48,-48,331.62,331.62
11391,Simple,Narrative,3,74,-74,437.06,437.06
11392,Simple,Narrative,3,64,-64,367.97,367.97
11393,Simple,Narrative,5,88,-88,533.78,533.78
11394,Simple,Narrative,2,55,55,379.98,379.98
11395,Simple,Narrative,3,38,-38,225.24,225.24
11396,Simple,Narrative,3,75,75,443.97,443.97
11397,Simple,Narrative,3,102,-102,704.69,-704.69
11398,Simple,Narrative,5,147,147,867.21,867.21
11399,Simple,Narrative,3,79,79,471.60,471.60
11400,Simple,Narrative,1,53,53,366.16,-366.16
11401,Simple,Narrative,12,409,409,2825.68,2825.68
11402,Simple,Narrative,4,118,-118,815.23,815.23
11403,Simple,Narrative,3,75,75,443.97,443.97
11404,Simple,Narrative,3,85,85,513.05,513.05
11405,Simple,Narrative,3,63,63,361.06,361.06
11406,Simple,Narrative,3,83,83,499.24,499.24
11407,Simple,Narrative,1,27,27,186.54,-186.54
11408,Simple,Narrative,3,67,67,440.80,-440.80
11409,Simple,Narrative,1,39,39,269.44,269.44
11410,Simple,Narrative,9,193,193,1185.01,1185.01
11411,Simple,Narrative,7,176,-176,1141.75,1141.75
11412,Simple,Narrative,9,213,213,1248.60,-1248.60
11413,Simple,Narrative,5,125,125,752.11,-752.11
11414,Compound/Complex,Narrative,39,862,-862,5331.95,5331.95
11415,Simple,Narrative,2,89,89,614.88,-614.88
11416,Simple,Narrative,1,49,49,338.53,-338.53
11417,Simple,Narrative,3,129,129,891.23,891.23
11418,Simple,Narrative,8,247,247,1696.54,-1696.54
11419,Simple,Narrative,3,72,-72,460.14,-460.14
11420,Simple,Narrative,7,194,-194,1228.81,-1228.81
11421,Simple,Narrative,1,56,-56,386.89,-386.89
11422,Simple,Narrative,1,52,-52,359.26,359.26
11423,Simple,Narrative,3,83,83,522.26,-522.26
11424,Simple,Narrative,1,38,-38,262.53,-262.53
11425,Simple,Narrative,4,65,65,360.61,-360.61
11426,Simple,Narrative,1,45,45,310.89,-310.89
11427,Simple,Narrative,1,27,27,186.54,-186.54
11428,Complex,Narrative,15,373,373,2295.01,2295.01
11429,Simple,Narrative,11,224,-224,1378.02,-1378.02
11430,Simple,Narrative,12,320,-320,1973.96,1973.96
11431,Simple,Narrative,1,45,45,310.89,-310.89
11432,Simple,Narrative,21,520,-520,3253.37,3253.37
11433,Simple,Narrative,1,23,23,158.90,-158.90
11434,Simple,Narrative,1,35,35,241.81,241.81
11435,Simple,Narrative,3,78,-78,501.59,501.59
11436,Simple,Narrative,2,68,-68,469.80,469.80
11437,Simple,Narrative,6,174,-174,1053.74,1053.74
11438,Simple,Narrative,2,85,85,587.24,587.24
11439,Simple,Narrative,10,213,213,1422.50,-1422.50
11440,Simple,Narrative,2,85,85,587.24,587.24
11441,Simple,Narrative,2,70,-70,483.61,483.61
11442,Simple,Narrative,4,160,-160,1031.21,1031.21
11443,Simple,Narrative,3,83,83,573.43,573.43
11444,Simple,Narrative,10,178,-178,1137.52,1137.52
11445,Simple,Narrative,5,143,143,839.57,839.57
11446,Simple,Narrative,5,88,-88,459.59,459.59
11447,Simple,Narrative,18,347,347,2148.12,-2148.12
11448,Simple,Narrative,3,74,-74,511.25,511.25
11449,Simple,Narrative,1,61,61,421.43,421.43
11450,Simple,Narrative,4,185,185,1278.12,-1278.12
11451,Simple,Narrative,2,71,71,490.52,-490.52
11452,Simple,Narrative,4,91,91,599.72,599.72
11453,Simple,Narrative,2,77,77,531.97,531.97
11454,Simple,Narrative,4,121,121,761.77,761.77
11455,Simple,Narrative,2,67,67,462.89,-462.89
11456,Simple,Narrative,5,104,-104,660.21,-660.21
11457,Simple,Narrative,1,53,53,366.16,-366.16
11458,Simple,Narrative,3,114,-114,750.30,-750.30
11459,Simple,Narrative,11,286,-286,1776.35,-1776.35
11460,Simple,Narrative,3,73,73,504.34,-504.34
11461,Simple,Narrative,2,108,-108,746.15,-746.15
11462,Simple,Narrative,41,1145,1145,7163.09,7163.09
11463,Simple,Narrative,14,406,-406,2656.57,-2656.57
11464,Simple,Narrative,4,92,-92,524.12,-524.12
11465,Simple,Narrative,5,115,115,646.13,-646.13
11466,Simple,Narrative,2,75,75,518.16,-518.16
11467,Simple,Narrative,2,58,-58,400.71,-400.71
11468,Simple,Narrative,1,42,-42,290.17,-290.17
11469,Simple,Narrative,6,117,117,798.40,-798.40
11470,Simple,Narrative,9,188,-188,1076.27,-1076.27
11471,Simple,Narrative,2,58,-58,400.71,-400.71
11472,Simple,Narrative,8,168,-168,937.70,937.70
11473,Simple,Narrative,16,455,455,2883.62,2883.62
11474,Simple,Narrative,16,382,-382,2194.93,-2194.93
11475,Complex,Narrative,20,444,-444,2899.25,2899.25
11476,Simple,Narrative,11,335,335,2304.51,-2304.51
11477,Simple,Narrative,26,632,-632,3678.13,-3678.13
11478,Simple,Narrative,25,552,-552,3188.78,-3188.78
11479,Simple,Narrative,4,132,-132,911.96,911.96
11480,Simple,Narrative,3,88,-88,533.78,533.78
11481,Simple,Narrative,3,102,-102,630.50,-630.50
11482,Simple,Narrative,1,51,51,352.35,-352.35
11483,Simple,Narrative,1,38,-38,262.53,-262.53
11484,Simple,Narrative,4,103,103,711.60,711.60
11485,Simple,Narrative,2,98,-98,677.06,677.06
11486,Simple,Narrative,10,248,-248,1580.83,-1580.83
11487,Simple,Narrative,1,28,-28,193.45,193.45
11488,Simple,Narrative,4,70,-70,399.50,399.50
11489,Simple,Narrative,3,94,-94,598.25,-598.25
11490,Simple,Narrative,2,65,65,449.07,449.07
11491,Simple,Narrative,1,43,43,297.08,297.08
11492,Simple,Narrative,2,58,-58,400.71,-400.71
11493,Simple,Narrative,22,370,-370,2034.50,-2034.50
11494,Simple,Narrative,2,68,-68,469.80,469.80
