Sequence,Complexity,Mode,Words,T1_Raw,T1_Plot,T2_Raw,T2_Plot
82,Simple,Narrative,2,44,-44,303.99,303.99
83,Simple,Narrative,3,72,-72,460.14,-460.14
84,Simple,Narrative,4,159,159,1047.32,1047.32
85,Simple,Narrative,2,40,-40,276.35,-276.35
86,Simple,Narrative,5,64,-64,332.69,-332.69
87,Simple,Narrative,2,44,-44,303.99,303.99
88,Simple,Narrative,5,100,-100,661.90,661.90
89,Simple,Narrative,2,48,-48,331.62,331.62
90,Simple,Narrative,12,291,291,1766.19,-1766.19
91,Simple,Narrative,2,52,-52,359.26,359.26
92,Simple,Narrative,5,150,-150,962.12,-962.12
93,Simple,Narrative,2,59,59,407.62,407.62
94,Simple,Narrative,4,77,77,480.80,-480.80
95,Simple,Narrative,2,55,55,379.98,379.98
96,Simple,Narrative,4,120,-120,777.88,777.88
97,Simple,Narrative,2,59,59,407.62,407.62
98,Simple,Narrative,5,105,105,636.96,-636.96
99,Simple,Narrative,2,63,63,435.25,435.25
100,Simple,Narrative,4,86,-86,482.67,-482.67
101,Compound/Complex,Narrative,26,645,645,4281.50,4281.50
102,Compound/Complex,Narrative,26,452,-452,2667.81,2667.81
103,Simple,Narrative,5,96,-96,603.86,603.86
104,Complex,Narrative,21,464,-464,2863.87,2863.87
105,Compound/Complex,Narrative,12,257,257,1553.48,1553.48
106,Compound/Complex,Narrative,23,438,-438,2636.35,-2636.35
107,Compound/Complex,Narrative,49,907,907,5163.75,5163.75
108,Complex,Narrative,25,497,497,3020.85,-3020.85
109,Complex,Narrative,19,378,-378,2298.87,-2298.87
110,Compound/Complex,Narrative,18,390,-390,2402.00,2402.00
111,Compound/Complex,Narrative,54,1151,1151,7207.74,7207.74
112,Compound/Complex,Narrative,34,616,-616,3587.41,3587.41
113,Compound/Complex,Narrative,15,307,307,1919.43,1919.43
114,Complex,Narrative,27,617,617,3964.67,-3964.67
115,Compound/Complex,Narrative,35,566,-566,3432.37,-3432.37
116,Compound/Complex,Narrative,40,898,-898,5532.64,-5532.64
117,Compound/Complex,Narrative,21,374,-374,2325.87,2325.87
118,Compound/Complex,Narrative,21,401,401,2559.25,2559.25
119,Compound/Complex,Narrative,33,638,-638,4039.58,4039.58
120,Compound/Complex,Narrative,56,1219,1219,7602.72,-7602.72
121,Compound/Complex,Narrative,50,982,-982,6144.13,-6144.13
122,Compound/Complex,Narrative,41,1004,-1004,6482.86,-6482.86
123,Simple,Narrative,9,127,127,728.63,-728.63
124,Compound/Complex,Narrative,33,780,-780,5101.82,5101.82
125,Complex,Narrative,36,686,-686,4024.03,-4024.03
126,Compound/Complex,Narrative,31,609,609,3680.90,-3680.90
127,Compound/Complex,Conversation,51,875,875,5509.35,5509.35
128,Compound/Complex,Narrative,28,588,-588,3660.30,-3660.30
129,Compound/Complex,Conversation,80,1546,-1546,9504.59,-9504.59
130,Complex,Narrative,11,195,195,1280.94,-1280.94
131,Compound/Complex,Narrative,19,342,-342,1951.31,1951.31
132,Simple,Narrative,8,201,201,1314.47,-1314.47
133,Complex,Narrative,18,352,-352,2290.64,-2290.64
134,Simple,Narrative,8,143,143,987.95,987.95
135,Simple,Narrative,7,137,137,835.95,835.95
136,Complex,Narrative,26,554,-554,3440.46,-3440.46
137,Compound/Complex,Narrative,23,482,-482,3064.00,3064.00
138,Complex,Narrative,18,222,-222,1321.66,1321.66
139,Compound/Complex,Narrative,48,1232,-1232,7759.68,7759.68
140,Compound/Complex,Narrative,44,1137,1137,7274.68,-7274.68
141,Compound/Complex,Narrative,27,499,499,3093.48,3093.48
142,Compound/Complex,Narrative,24,449,449,2453.07,2453.07
143,Simple,Narrative,18,302,-302,1774.99,-1774.99
144,Simple,Narrative,2,34,-34,234.90,-234.90
145,Simple,Narrative,4,38,-38,262.53,-262.53
146,Simple,Narrative,1,23,23,158.90,-158.90
147,Simple,Narrative,1,43,43,297.08,297.08
148,Simple,Narrative,6,119,119,777.96,777.96
149,Simple,Narrative,1,51,51,352.35,-352.35
150,Compound/Complex,Conversation,54,1185,1185,7860.72,-7860.72
151,Compound/Complex,Narrative,30,660,-660,4377.27,4377.27
152,Compound/Complex,Narrative,36,905,905,5561.88,5561.88
153,Complex,Narrative,10,202,-202,1308.42,-1308.42
154,Compound/Complex,Conversation,84,1768,-1768,11563.11,11563.11
155,Simple,Narrative,26,484,-484,2985.19,2985.19
156,Compound/Complex,Narrative,39,894,-894,5675.83,5675.83
157,Complex,Narrative,25,473,473,3008.43,-3008.43
158,Compound/Complex,Narrative,47,1050,-1050,6581.77,6581.77
159,Compound/Complex,Conversation,116,2396,-2396,15040.11,-15040.11
160,Complex,Narrative,21,402,-402,2557.57,2557.57
161,Compound/Complex,Conversation,65,1398,-1398,8711.44,8711.44
162,Compound/Complex,Conversation,48,867,867,5233.85,5233.85
163,Complex,Narrative,8,187,187,1161.63,1161.63
164,Compound/Complex,Conversation,62,1272,-1272,7947.31,7947.31
165,Compound/Complex,Narrative,31,719,719,4721.66,4721.66
166,Complex,Narrative,23,354,-354,2165.19,2165.19
167,Complex,Narrative,38,732,-732,4613.81,4613.81
168,Compound/Complex,Narrative,22,423,423,2533.69,2533.69
169,Complex,Narrative,22,561,561,3727.64,3727.64
170,Compound/Complex,Narrative,30,487,487,3111.44,3111.44
171,Compound/Complex,Conversation,29,497,497,3036.11,-3036.11
172,Compound/Complex,Conversation,120,2727,2727,16918.83,-16918.83
173,Compound/Complex,Conversation,36,850,-850,5529.61,5529.61
174,Complex,Narrative,22,586,-586,3704.15,-3704.15
175,Compound/Complex,Narrative,44,868,-868,5497.17,5497.17
176,Complex,Narrative,9,108,-108,657.79,657.79
177,Compound/Complex,Narrative,35,734,-734,4585.16,4585.16
178,Simple,Narrative,18,478,-478,3028.25,-3028.25
179,Compound/Complex,Narrative,30,659,659,4016.31,-4016.31
180,Simple,Narrative,11,237,237,1464.87,-1464.87
181,Complex,Narrative,10,100,-100,609.34,609.34
182,Compound/Complex,Narrative,15,311,311,2011.09,2011.09
183,Compound/Complex,Narrative,32,691,691,4254.05,-4254.05
184,Compound/Complex,Narrative,36,798,-798,5053.91,5053.91
185,Compound/Complex,Narrative,33,680,-680,4009.84,4009.84
186,Simple,Narrative,23,524,-524,3287.60,3287.60
187,Compound/Complex,Conversation,33,718,-718,4527.62,4527.62
188,Simple,Narrative,23,484,-484,2997.40,2997.40
189,Compound/Complex,Narrative,24,508,-508,3186.44,-3186.44
190,Compound/Complex,Narrative,57,1221,1221,7580.63,-7580.63
191,Compound/Complex,Conversation,61,1206,-1206,7251.58,7251.58
192,Complex,Narrative,25,606,-606,3912.27,-3912.27
193,Simple,Narrative,17,328,-328,2013.73,2013.73
194,Compound/Complex,Narrative,24,457,457,2806.17,-2806.17
195,Compound/Complex,Conversation,41,932,-932,5818.73,-5818.73
196,Compound/Complex,Narrative,45,933,933,5932.45,-5932.45
197,Compound/Complex,Conversation,20,439,439,2645.53,2645.53
198,Complex,Narrative,9,262,-262,1735.11,1735.11
199,Compound/Complex,Narrative,46,983,983,6084.82,-6084.82
200,Complex,Narrative,29,556,-556,3360.35,-3360.35
201,Compound/Complex,Narrative,16,390,-390,2459.66,2459.66
202,Compound/Complex,Narrative,35,668,-668,4202.31,-4202.31
203,Compound/Complex,Narrative,51,1436,-1436,9157.66,9157.66
204,Compound/Complex,Narrative,39,745,745,4617.50,4617.50
205,Compound/Complex,Conversation,31,606,-606,3726.53,-3726.53
206,Compound/Complex,Narrative,17,319,319,2128.91,-2128.91
207,Complex,Narrative,39,842,-842,5234.59,-5234.59
208,Compound/Complex,Narrative,31,586,-586,3597.14,3597.14
209,Simple,Narrative,11,275,275,1732.46,-1732.46
210,Compound/Complex,Conversation,72,1428,-1428,8773.59,8773.59
211,Compound/Complex,Narrative,24,524,-524,3073.76,3073.76
212,Complex,Narrative,9,171,171,1027.98,1027.98
213,Compound/Complex,Narrative,40,854,-854,5398.47,-5398.47
214,Compound/Complex,Narrative,26,463,463,2979.40,2979.40
215,Compound/Complex,Narrative,35,771,771,4778.08,-4778.08
216,Compound/Complex,Narrative,30,737,737,4768.55,-4768.55
217,Compound/Complex,Narrative,19,440,-440,2691.52,2691.52
218,Compound/Complex,Narrative,21,468,-468,2966.28,-2966.28
219,Compound/Complex,Narrative,30,645,645,4011.13,4011.13
220,Compound/Complex,Narrative,20,418,-418,2578.62,-2578.62
221,Compound/Complex,Narrative,46,961,961,5773.70,5773.70
222,Compound/Complex,Narrative,36,802,-802,4884.56,-4884.56
223,Compound/Complex,Narrative,55,1181,1181,7056.25,-7056.25
224,Compound/Complex,Narrative,28,572,-572,3766.64,-3766.64
225,Compound/Complex,Narrative,19,403,403,2443.82,2443.82
226,Compound/Complex,Narrative,29,603,603,3655.71,3655.71
227,Compound/Complex,Narrative,21,469,469,2826.62,-2826.62
228,Compound/Complex,Narrative,57,1208,-1208,7604.65,-7604.65
229,Complex,Narrative,28,655,655,4268.19,-4268.19
230,Complex,Narrative,14,294,-294,1874.45,-1874.45
231,Compound/Complex,Narrative,108,1970,-1970,12251.65,12251.65
232,Compound/Complex,Conversation,42,916,-916,5750.54,-5750.54
233,Simple,Narrative,15,332,-332,2115.95,2115.95
234,Complex,Narrative,25,440,-440,2879.54,2879.54
235,Compound/Complex,Narrative,31,501,501,3090.29,-3090.29
236,Compound/Complex,Narrative,35,737,737,4600.13,-4600.13
237,Compound/Complex,Narrative,32,690,-690,4111.31,4111.31
238,Complex,Narrative,11,201,201,1367.14,1367.14
239,Compound/Complex,Narrative,29,557,557,3504.73,-3504.73
240,Compound/Complex,Narrative,16,402,-402,2461.89,2461.89
241,Compound/Complex,Narrative,13,177,177,953.14,953.14
242,Complex,Narrative,10,237,237,1553.26,1553.26
243,Compound/Complex,Narrative,20,488,-488,3096.94,-3096.94
244,Compound/Complex,Narrative,48,1052,-1052,6089.50,6089.50
245,Complex,Narrative,10,260,-260,1657.65,1657.65
246,Compound/Complex,Narrative,30,603,603,3675.40,3675.40
247,Compound/Complex,Narrative,37,786,-786,4797.92,4797.92
248,Simple,Narrative,12,262,-262,1504.59,-1504.59
249,Compound/Complex,Narrative,22,377,377,2236.30,-2236.30
250,Compound/Complex,Conversation,74,1430,-1430,8860.67,-8860.67
251,Compound/Complex,Conversation,30,582,-582,3713.95,3713.95
252,Compound/Complex,Narrative,71,1404,-1404,8338.73,-8338.73
253,Compound/Complex,Narrative,54,1188,-1188,7419.35,7419.35
254,Compound/Complex,Narrative,26,486,-486,2808.78,-2808.78
255,Compound/Complex,Narrative,40,786,-786,4665.11,4665.11
256,Compound/Complex,Narrative,36,825,825,5024.86,-5024.86
257,Complex,Narrative,10,187,187,1259.92,1259.92
258,Compound/Complex,Narrative,57,1151,1151,7061.30,7061.30
259,Simple,Narrative,15,259,259,1462.86,-1462.86
260,Compound/Complex,Narrative,39,880,-880,5391.43,5391.43
261,Simple,Narrative,5,80,-80,486.43,-486.43
262,Complex,Narrative,12,247,247,1600.23,-1600.23
263,Complex,Narrative,8,163,163,1097.15,1097.15
264,Compound/Complex,Narrative,42,958,-958,5814.90,-5814.90
265,Compound/Complex,Narrative,55,1228,-1228,7586.51,-7586.51
266,Complex,Narrative,23,448,-448,2861.76,2861.76
267,Complex,Narrative,30,611,611,3729.94,3729.94
268,Compound/Complex,Narrative,33,590,-590,3631.86,3631.86
269,Compound/Complex,Narrative,58,1043,1043,6374.63,-6374.63
270,Simple,Narrative,4,39,39,269.44,269.44
271,Compound/Complex,Conversation,22,474,-474,2920.05,-2920.05
272,Complex,Narrative,9,183,183,1117.60,1117.60
273,Complex,Narrative,7,115,115,708.19,-708.19
274,Simple,Narrative,2,38,-38,236.91,-236.91
275,Compound/Complex,Conversation,29,635,635,3950.37,-3950.37
276,Compound/Complex,Narrative,39,712,-712,4403.90,4403.90
277,Compound/Complex,Conversation,81,1840,-1840,11389.26,11389.26
278,Simple,Narrative,4,95,95,636.24,-636.24
279,Compound/Complex,Narrative,15,304,-304,1841.71,1841.71
280,Compound/Complex,Narrative,24,510,-510,3092.21,-3092.21
281,Compound/Complex,Narrative,34,691,691,4171.72,4171.72
282,Compound/Complex,Conversation,83,1552,-1552,9398.65,-9398.65
283,Compound/Complex,Conversation,64,1234,-1234,7256.68,-7256.68
284,Compound/Complex,Narrative,62,1345,1345,8360.70,-8360.70
285,Compound/Complex,Narrative,70,1393,1393,8401.76,8401.76
286,Compound/Complex,Narrative,29,521,521,3267.96,3267.96
287,Simple,Narrative,5,46,-46,270.07,-270.07
288,Compound/Complex,Narrative,38,930,-930,5728.44,-5728.44
289,Complex,Narrative,27,540,-540,3090.50,-3090.50
290,Compound/Complex,Narrative,37,778,-778,4789.55,4789.55
291,Compound/Complex,Narrative,18,488,-488,3195.55,3195.55
292,Compound/Complex,Narrative,37,730,-730,4335.42,4335.42
293,Compound/Complex,Narrative,15,263,263,1721.29,1721.29
294,Complex,Narrative,36,690,-690,4205.66,4205.66
295,Compound/Complex,Conversation,110,2281,2281,13965.91,13965.91
296,Compound/Complex,Conversation,38,793,793,4928.32,-4928.32
297,Compound/Complex,Narrative,39,831,831,5348.77,-5348.77
298,Compound/Complex,Conversation,71,1347,1347,8032.24,-8032.24
299,Compound/Complex,Conversation,57,1226,-1226,7724.65,-7724.65
300,Compound/Complex,Conversation,79,1569,1569,9337.89,9337.89
301,Compound/Complex,Narrative,66,1396,-1396,8711.12,8711.12
302,Compound/Complex,Conversation,41,837,837,5292.82,-5292.82
303,Simple,Narrative,4,106,-106,732.33,-732.33
304,Compound/Complex,Conversation,66,1226,-1226,7674.53,-7674.53
305,Compound/Complex,Narrative,39,771,771,4761.20,4761.20
306,Simple,Narrative,5,58,-58,360.14,-360.14
307,Compound/Complex,Narrative,46,938,-938,6026.28,-6026.28
308,Compound/Complex,Conversation,41,766,-766,4904.74,-4904.74
309,Compound/Complex,Narrative,36,661,661,4159.95,4159.95
310,Compound/Complex,Conversation,49,1158,-1158,7304.54,-7304.54
311,Compound/Complex,Narrative,83,1612,-1612,9881.99,9881.99
312,Compound/Complex,Narrative,49,968,-968,5910.35,-5910.35
313,Compound/Complex,Narrative,48,1100,-1100,7008.35,-7008.35
314,Compound/Complex,Narrative,21,420,-420,2723.92,2723.92
315,Simple,Narrative,5,91,91,606.58,-606.58
316,Compound/Complex,Conversation,22,476,-476,2921.97,2921.97
317,Simple,Narrative,9,191,191,1208.09,-1208.09
318,Compound/Complex,Conversation,82,1593,1593,9834.32,-9834.32
319,Compound/Complex,Narrative,45,898,-898,5489.24,5489.24
320,Complex,Narrative,15,323,323,2019.12,2019.12
321,Simple,Narrative,4,136,-136,939.59,939.59
322,Compound/Complex,Narrative,16,351,351,2247.75,2247.75
323,Complex,Narrative,15,320,-320,2010.96,-2010.96
324,Compound/Complex,Narrative,44,1024,-1024,6229.59,6229.59
325,Compound/Complex,Narrative,25,509,509,3060.65,-3060.65
326,Compound/Complex,Narrative,39,724,-724,4386.35,-4386.35
327,Complex,Narrative,9,240,-240,1561.42,1561.42
328,Compound/Complex,Narrative,29,553,553,3657.89,3657.89
329,Complex,Narrative,17,369,369,2489.95,2489.95
330,Compound/Complex,Conversation,22,396,-396,2587.62,2587.62
331,Compound/Complex,Narrative,65,1109,1109,6946.72,-6946.72
332,Compound/Complex,Narrative,30,597,597,3775.91,3775.91
333,Compound/Complex,Narrative,30,607,607,3659.19,3659.19
334,Compound/Complex,Narrative,26,515,515,3251.86,3251.86
335,Compound/Complex,Narrative,43,930,-930,5980.17,-5980.17
336,Compound/Complex,Narrative,34,606,-606,3974.22,-3974.22
337,Compound/Complex,Narrative,27,528,-528,3111.02,3111.02
338,Compound/Complex,Narrative,31,678,-678,4177.72,4177.72
339,Compound/Complex,Narrative,50,965,965,5961.00,5961.00
340,Compound/Complex,Narrative,31,655,655,3955.22,3955.22
341,Compound/Complex,Narrative,37,1008,-1008,6661.74,6661.74
342,Complex,Narrative,25,532,-532,3419.97,3419.97
343,Complex,Narrative,13,249,249,1671.45,1671.45
344,Compound/Complex,Narrative,27,493,493,3042.97,-3042.97
345,Complex,Narrative,18,383,383,2491.27,2491.27
346,Complex,Narrative,31,583,583,3723.65,3723.65
347,Simple,Narrative,14,199,199,1087.62,1087.62
348,Compound/Complex,Narrative,54,1214,-1214,7571.89,7571.89
349,Simple,Narrative,2,54,-54,350.98,-350.98
350,Simple,Narrative,14,344,-344,2139.37,2139.37
351,Compound/Complex,Narrative,46,972,-972,5990.66,-5990.66
352,Compound/Complex,Narrative,151,3355,3355,20700.53,-20700.53
353,Compound/Complex,Conversation,79,1575,1575,9787.24,9787.24
354,Complex,Narrative,19,424,-424,2638.22,-2638.22
355,Compound/Complex,Narrative,28,698,-698,4570.60,-4570.60
356,Complex,Narrative,26,471,471,2858.42,-2858.42
357,Compound/Complex,Narrative,56,1200,-1200,7566.09,-7566.09
358,Compound/Complex,Narrative,60,1145,1145,7082.97,-7082.97
359,Compound/Complex,Narrative,99,2151,2151,13465.48,13465.48
360,Compound/Complex,Narrative,40,801,801,4931.33,4931.33
361,Compound/Complex,Narrative,22,437,437,2820.11,-2820.11
362,Complex,Narrative,20,352,-352,1953.08,1953.08
363,Compound/Complex,Narrative,93,1844,-1844,11493.69,11493.69
364,Compound/Complex,Narrative,24,439,439,2668.67,-2668.67
365,Compound/Complex,Narrative,28,678,-678,4217.43,4217.43
366,Compound/Complex,Narrative,28,521,521,3076.02,-3076.02
367,Complex,Narrative,15,311,311,2064.51,-2064.51
368,Compound/Complex,Narrative,36,828,-828,5142.49,-5142.49
369,Compound/Complex,Narrative,16,329,329,2060.07,-2060.07
370,Complex,Narrative,8,139,139,950.39,-950.39
371,Compound/Complex,Conversation,24,343,343,2147.11,2147.11
372,Compound/Complex,Narrative,29,546,-546,3414.85,-3414.85
373,Compound/Complex,Narrative,29,502,-502,3400.73,-3400.73
374,Simple,Narrative,7,149,149,1003.79,1003.79
375,Compound/Complex,Narrative,23,451,451,2875.72,2875.72
376,Compound/Complex,Narrative,57,1072,-1072,6482.17,-6482.17
377,Compound/Complex,Narrative,40,790,-790,5064.88,-5064.88
378,Complex,Narrative,31,632,-632,4096.52,-4096.52
379,Complex,Conversation,14,171,171,1058.22,-1058.22
380,Compound/Complex,Narrative,28,492,-492,3017.59,3017.59
381,Compound/Complex,Narrative,22,422,-422,2702.28,-2702.28
382,Complex,Narrative,44,806,-806,5188.91,-5188.91
383,Complex,Narrative,22,542,-542,3366.56,-3366.56
384,Compound/Complex,Narrative,15,281,281,1801.19,1801.19
385,Complex,Narrative,18,363,363,2401.03,2401.03
386,Complex,Narrative,21,442,-442,2798.69,-2798.69
387,Compound/Complex,Narrative,63,1369,1369,8837.73,8837.73
388,Compound/Complex,Narrative,14,357,357,2129.47,2129.47
389,Complex,Conversation,20,483,483,3201.75,3201.75
390,Compound/Complex,Narrative,15,258,-258,1586.18,-1586.18
391,Compound/Complex,Narrative,37,747,747,4656.32,-4656.32
392,Compound/Complex,Narrative,16,323,323,2067.02,2067.02
393,Complex,Narrative,17,331,331,2189.72,2189.72
394,Complex,Narrative,19,337,337,2071.08,2071.08
395,Complex,Narrative,18,387,387,2543.94,2543.94
396,Compound/Complex,Conversation,20,375,375,2262.82,-2262.82
397,Compound/Complex,Narrative,23,501,501,3140.94,-3140.94
398,Compound/Complex,Conversation,91,1803,1803,10741.26,10741.26
399,Compound/Complex,Narrative,12,251,251,1602.71,-1602.71
400,Complex,Conversation,42,791,791,4926.66,-4926.66
401,Compound/Complex,Narrative,17,313,313,2014.56,-2014.56
402,Complex,Narrative,16,271,271,1578.67,-1578.67
403,Compound/Complex,Narrative,12,185,185,1086.49,-1086.49
404,Complex,Narrative,7,164,-164,1104.06,-1104.06
405,Compound/Complex,Narrative,27,562,-562,3550.23,-3550.23
406,Compound/Complex,Narrative,73,1389,1389,8510.13,-8510.13
407,Compound/Complex,Narrative,53,952,-952,5837.31,5837.31
408,Compound/Complex,Narrative,44,925,925,5656.72,-5656.72
409,Compound/Complex,Narrative,71,1544,-1544,9821.15,9821.15
410,Compound/Complex,Narrative,63,1365,1365,8383.94,8383.94
411,Complex,Narrative,21,407,407,2545.50,2545.50
412,Complex,Narrative,10,207,207,1320.87,-1320.87
413,Compound/Complex,Narrative,41,1053,1053,6897.95,6897.95
414,Simple,Narrative,4,115,115,794.51,-794.51
415,Compound/Complex,Narrative,29,499,499,3088.71,-3088.71
416,Compound/Complex,Narrative,38,745,745,4548.17,-4548.17
417,Compound/Complex,Narrative,43,802,-802,4963.01,4963.01
418,Complex,Narrative,36,744,-744,4570.91,-4570.91
419,Compound/Complex,Narrative,53,1017,1017,6189.84,6189.84
420,Compound/Complex,Narrative,53,1123,1123,6611.96,6611.96
421,Compound/Complex,Narrative,23,586,-586,3848.18,-3848.18
422,Compound/Complex,Narrative,30,668,-668,4292.61,-4292.61
423,Compound/Complex,Narrative,53,1208,-1208,7610.75,-7610.75
424,Complex,Narrative,22,477,477,3095.23,3095.23
425,Complex,Narrative,17,282,-282,1652.68,-1652.68
426,Compound/Complex,Narrative,26,483,483,2885.95,2885.95
427,Compound/Complex,Conversation,85,1821,1821,11480.04,-11480.04
428,Compound/Complex,Narrative,35,652,-652,3928.67,-3928.67
429,Simple,Narrative,11,212,-212,1278.98,-1278.98
430,Compound/Complex,Narrative,98,1970,-1970,12062.91,-12062.91
431,Compound/Complex,Narrative,47,948,-948,5702.43,-5702.43
432,Complex,Narrative,23,541,541,3279.40,3279.40
433,Simple,Conversation,18,340,-340,1996.48,-1996.48
434,Compound/Complex,Narrative,54,1240,-1240,7748.10,-7748.10
435,Complex,Narrative,17,326,-326,2032.03,-2032.03
436,Complex,Conversation,50,993,993,5767.06,5767.06
437,Compound/Complex,Narrative,58,1129,1129,7077.83,7077.83
438,Complex,Conversation,26,503,503,3223.16,3223.16
439,Complex,Narrative,17,287,287,1729.33,1729.33
440,Simple,Narrative,22,456,-456,2800.00,-2800.00
441,Complex,Narrative,17,341,341,2099.30,2099.30
442,Complex,Narrative,27,607,607,3899.49,3899.49
443,Compound/Complex,Narrative,36,792,-792,4753.08,4753.08
444,Compound/Complex,Narrative,50,1047,1047,6529.27,6529.27
445,Compound/Complex,Narrative,43,1012,-1012,6153.86,6153.86
446,Complex,Narrative,22,430,-430,2597.73,2597.73
447,Complex,Narrative,13,221,221,1380.30,-1380.30
448,Compound/Complex,Conversation,43,802,-802,5010.43,-5010.43
449,Simple,Narrative,9,153,153,968.65,-968.65
450,Compound/Complex,Narrative,30,611,611,3842.77,-3842.77
451,Compound/Complex,Narrative,49,1101,1101,7066.81,-7066.81
452,Compound/Complex,Narrative,27,506,-506,3192.30,-3192.30
453,Complex,Narrative,16,373,373,2428.19,-2428.19
454,Compound/Complex,Narrative,21,482,-482,3081.97,3081.97
455,Compound/Complex,Narrative,31,650,-650,4000.71,-4000.71
456,Compound/Complex,Narrative,100,1689,1689,10041.16,10041.16
457,Compound/Complex,Narrative,55,1153,1153,6899.86,6899.86
458,Compound/Complex,Narrative,17,394,-394,2576.20,-2576.20
459,Compound/Complex,Narrative,38,862,-862,5526.23,-5526.23
460,Simple,Narrative,27,505,505,3057.60,3057.60
461,Simple,Narrative,5,116,-116,801.42,801.42
462,Compound/Complex,Narrative,26,400,-400,2397.65,2397.65
463,Complex,Narrative,25,463,463,2755.94,2755.94
464,Compound/Complex,Narrative,21,531,531,3194.95,-3194.95
465,Compound/Complex,Narrative,35,557,557,3090.76,-3090.76
466,Complex,Narrative,21,487,487,3112.62,-3112.62
467,Compound/Complex,Narrative,32,693,693,4203.09,4203.09
468,Complex,Narrative,15,290,-290,1709.59,1709.59
469,Compound/Complex,Narrative,38,849,849,5338.92,-5338.92
470,Compound/Complex,Narrative,47,938,-938,5638.88,-5638.88
471,Simple,Narrative,10,238,-238,1495.51,1495.51
472,Compound/Complex,Narrative,21,507,507,3273.45,3273.45
473,Complex,Narrative,36,678,-678,4054.89,-4054.89
474,Compound/Complex,Narrative,37,715,715,4342.16,-4342.16
475,Complex,Narrative,14,335,335,2227.28,2227.28
476,Complex,Narrative,30,574,-574,3652.29,-3652.29
477,Compound/Complex,Narrative,50,1136,-1136,7227.55,7227.55
478,Compound/Complex,Narrative,55,1093,1093,6533.80,6533.80
479,Compound/Complex,Narrative,44,950,-950,5883.18,5883.18
480,Simple,Narrative,6,68,-68,458.20,-458.20
481,Compound/Complex,Narrative,47,948,-948,5462.32,-5462.32
482,Compound/Complex,Narrative,27,587,587,3630.65,-3630.65
483,Compound/Complex,Narrative,40,857,857,5317.24,5317.24
484,Compound/Complex,Narrative,36,672,-672,4151.17,4151.17
485,Compound/Complex,Narrative,53,1113,1113,7101.62,7101.62
486,Compound/Complex,Narrative,39,915,915,6146.55,-6146.55
487,Compound/Complex,Narrative,40,842,-842,5204.96,-5204.96
488,Simple,Narrative,1,49,49,338.53,-338.53
489,Simple,Narrative,5,149,149,927.06,927.06
490,Compound/Complex,Narrative,34,690,-690,4156.98,-4156.98
491,Compound/Complex,Conversation,68,1162,-1162,6712.07,-6712.07
492,Complex,Narrative,14,233,233,1207.80,1207.80
493,Compound/Complex,Narrative,8,107,107,656.35,-656.35
494,Complex,Narrative,11,251,251,1645.58,1645.58
495,Compound/Complex,Narrative,35,823,823,5372.82,-5372.82
496,Compound/Complex,Narrative,28,668,-668,4373.72,4373.72
497,Compound/Complex,Narrative,59,1171,1171,7464.57,-7464.57
498,Compound/Complex,Narrative,17,297,297,1807.38,1807.38
499,Compound/Complex,Narrative,51,914,-914,5539.29,5539.29
500,Compound/Complex,Narrative,34,749,749,4641.15,4641.15
501,Complex,Narrative,30,752,-752,4712.13,-4712.13
502,Compound/Complex,Narrative,40,751,751,4521.70,4521.70
503,Complex,Narrative,11,259,259,1752.07,-1752.07
504,Complex,Narrative,13,287,287,1797.14,1797.14
505,Compound/Complex,Narrative,13,254,-254,1505.24,1505.24
506,Simple,Narrative,6,171,171,1171.47,1171.47
507,Simple,Narrative,25,605,605,3943.88,3943.88
508,Simple,Narrative,14,303,303,2025.13,2025.13
509,Simple,Narrative,12,238,-238,1460.18,-1460.18
510,Complex,Narrative,24,522,-522,3213.57,3213.57
511,Simple,Narrative,17,345,345,2088.33,-2088.33
512,Compound/Complex,Narrative,33,687,687,4347.00,-4347.00
513,Compound/Complex,Narrative,43,1022,-1022,6608.46,-6608.46
514,Compound/Complex,Narrative,34,665,665,4171.11,4171.11
515,Compound/Complex,Narrative,35,715,715,4413.09,4413.09
516,Compound/Complex,Conversation,81,1777,1777,11545.57,11545.57
517,Complex,Narrative,8,146,-146,858.22,-858.22
518,Simple,Narrative,15,305,305,1989.73,1989.73
519,Simple,Narrative,4,108,-108,746.15,-746.15
520,Complex,Narrative,36,910,-910,5926.02,-5926.02
521,Compound/Complex,Narrative,22,473,473,2897.03,2897.03
522,Compound/Complex,Narrative,41,949,949,5877.06,5877.06
523,Compound/Complex,Conversation,37,734,-734,4731.55,4731.55
524,Compound/Complex,Narrative,19,497,497,3271.53,3271.53
525,Compound/Complex,Narrative,32,632,-632,3880.01,-3880.01
526,Complex,Narrative,13,294,-294,1746.50,-1746.50
527,Compound/Complex,Conversation,86,1489,1489,9021.80,9021.80
528,Compound/Complex,Narrative,42,871,871,5550.68,-5550.68
529,Compound/Complex,Narrative,17,328,-328,1925.66,1925.66
530,Compound/Complex,Conversation,51,1191,1191,7614.79,-7614.79
531,Compound/Complex,Narrative,27,568,-568,3545.41,3545.41
532,Compound/Complex,Narrative,38,958,-958,6001.48,6001.48
533,Simple,Conversation,18,403,403,2460.63,-2460.63
534,Complex,Narrative,21,370,-370,2207.22,2207.22
535,Compound/Complex,Narrative,36,839,839,5297.88,5297.88
536,Complex,Narrative,31,701,701,4455.35,4455.35
