Sequence,Complexity,Mode,Words,T1_Raw,T1_Plot,T2_Raw,T2_Plot
7170,Compound/Complex,Narrative,25,476,-476,2867.10,2867.10
7171,Complex,Narrative,20,395,395,2423.23,2423.23
7172,Simple,Narrative,8,142,-142,832.27,-832.27
7173,Complex,Narrative,16,304,-304,1866.97,-1866.97
7174,Complex,Narrative,13,239,239,1359.55,1359.55
7176,Compound/Complex,Narrative,20,400,-400,2555.34,2555.34
7177,Complex,Narrative,13,209,209,1290.36,-1290.36
7178,Compound/Complex,Narrative,28,404,-404,2552.68,-2552.68
7179,Simple,Narrative,6,151,151,1043.22,1043.22
7181,Simple,Narrative,33,637,637,3843.58,3843.58
7182,Complex,Narrative,10,171,171,1069.91,1069.91
7183,Simple,Narrative,9,224,-224,1398.78,-1398.78
7185,Compound/Complex,Narrative,43,796,-796,4639.53,4639.53
7186,Complex,Narrative,10,206,-206,1307.32,1307.32
7187,Compound/Complex,Narrative,29,535,535,3288.90,-3288.90
7188,Complex,Narrative,8,202,-202,1308.42,-1308.42
7190,Simple,Narrative,19,396,-396,2476.93,-2476.93
7191,Simple,Narrative,9,176,-176,1090.18,-1090.18
7192,Simple,Narrative,9,169,169,963.24,963.24
7193,Compound/Complex,Narrative,20,440,-440,2735.00,-2735.00
7195,Compound/Complex,Narrative,26,542,-542,3261.86,3261.86
7196,Simple,Narrative,15,257,257,1497.79,1497.79
7198,Simple,Narrative,14,340,-340,2178.11,-2178.11
7199,Compound/Complex,Narrative,26,653,653,4051.21,4051.21
7200,Complex,Narrative,17,269,269,1605.41,1605.41
7201,Complex,Conversation,20,404,-404,2650.53,-2650.53
7202,Compound/Complex,Narrative,12,184,-184,970.56,-970.56
7203,Simple,Narrative,11,237,237,1512.01,-1512.01
7204,Simple,Narrative,6,190,-190,1201.18,1201.18
7206,Simple,Narrative,6,95,95,656.33,-656.33
7207,Simple,Narrative,8,164,-164,959.04,959.04
7209,Complex,Narrative,17,401,401,2409.44,2409.44
7210,Compound/Complex,Narrative,19,280,-280,1679.48,1679.48
7211,Simple,Narrative,8,177,177,1146.06,-1146.06
7212,Compound/Complex,Narrative,14,347,347,2330.03,-2330.03
7213,Complex,Narrative,15,303,303,1768.00,-1768.00
7214,Simple,Narrative,6,148,-148,971.33,971.33
7215,Simple,Narrative,9,229,229,1521.08,1521.08
7216,Complex,Narrative,7,160,-160,1061.19,1061.19
7218,Simple,Narrative,4,93,93,568.32,-568.32
7220,Simple,Narrative,4,85,85,513.05,513.05
7222,Compound/Complex,Narrative,13,277,277,1719.03,1719.03
7224,Simple,Narrative,4,52,-52,285.06,285.06
7226,Simple,Narrative,4,87,87,526.87,-526.87
7227,Compound/Complex,Narrative,25,643,643,4067.39,4067.39
7228,Compound/Complex,Narrative,23,403,403,2431.50,2431.50
7229,Complex,Narrative,9,256,-256,1694.45,-1694.45
7230,Simple,Narrative,8,192,-192,1201.12,1201.12
7231,Complex,Narrative,15,392,-392,2626.73,-2626.73
7232,Compound/Complex,Narrative,14,275,275,1745.57,1745.57
7233,Complex,Narrative,18,331,331,2050.06,-2050.06
7234,Complex,Narrative,7,187,187,1179.17,1179.17
7235,Complex,Conversation,14,304,-304,1846.15,-1846.15
7236,Complex,Narrative,13,190,-190,998.72,-998.72
7237,Simple,Narrative,2,37,37,218.33,-218.33
7238,Compound/Complex,Narrative,29,710,-710,4628.58,-4628.58
7239,Simple,Narrative,10,237,237,1586.20,-1586.20
7240,Simple,Narrative,3,85,85,587.24,587.24
7241,Simple,Narrative,4,122,-122,842.87,-842.87
7243,Simple,Narrative,3,70,-70,446.32,-446.32
7245,Simple,Narrative,3,49,49,338.53,-338.53
7247,Simple,Narrative,3,109,109,715.76,715.76
7248,Simple,Narrative,1,27,27,186.54,-186.54
7249,Simple,Narrative,5,62,-62,339.88,339.88
7251,Simple,Narrative,4,99,99,646.67,-646.67
7252,Simple,Narrative,1,22,-22,151.99,151.99
7253,Simple,Narrative,5,73,73,402.00,402.00
7255,Simple,Narrative,3,86,-86,556.86,-556.86
7256,Simple,Narrative,3,67,67,462.89,-462.89
7257,Simple,Narrative,9,133,133,718.92,-718.92
7259,Simple,Narrative,4,108,-108,708.85,-708.85
7260,Simple,Narrative,1,20,-20,138.18,-138.18
7261,Complex,Narrative,13,221,221,1295.13,1295.13
7263,Simple,Narrative,4,105,105,688.13,-688.13
7264,Simple,Narrative,1,31,31,214.17,-214.17
7265,Simple,Narrative,8,204,-204,1260.61,-1260.61
7267,Simple,Narrative,5,88,-88,459.19,459.19
7268,Simple,Narrative,1,14,-14,96.72,-96.72
7269,Simple,Narrative,1,33,33,227.99,227.99
7270,Simple,Narrative,7,134,-134,851.19,851.19
7271,Compound/Complex,Narrative,59,1045,1045,6392.77,-6392.77
7272,Compound/Complex,Narrative,35,635,635,3847.87,3847.87
7273,Compound/Complex,Narrative,20,331,331,2017.97,2017.97
7274,Compound/Complex,Narrative,18,438,-438,2890.35,-2890.35
7275,Complex,Narrative,16,250,-250,1576.41,-1576.41
7276,Compound/Complex,Narrative,14,247,247,1475.15,1475.15
7277,Compound/Complex,Narrative,36,660,-660,4014.37,-4014.37
7278,Compound/Complex,Narrative,50,1052,-1052,6565.74,6565.74
7279,Simple,Narrative,13,286,-286,1827.13,1827.13
7280,Compound/Complex,Narrative,40,751,751,4516.86,-4516.86
7281,Compound/Complex,Narrative,18,398,-398,2528.73,-2528.73
7282,Compound/Complex,Narrative,12,294,-294,1835.15,1835.15
7283,Compound/Complex,Narrative,15,414,-414,2750.49,-2750.49
7284,Compound/Complex,Narrative,15,331,331,2123.75,2123.75
7285,Compound/Complex,Narrative,11,162,-162,881.98,881.98
7286,Simple,Narrative,18,285,285,1639.19,1639.19
7287,Simple,Narrative,13,312,-312,2002.02,-2002.02
7288,Complex,Narrative,14,197,197,1186.63,-1186.63
7289,Simple,Narrative,8,148,-148,1002.64,-1002.64
7290,Complex,Narrative,12,180,-180,1123.92,1123.92
7291,Simple,Narrative,11,224,-224,1376.69,-1376.69
7292,Complex,Narrative,10,198,-198,1126.14,-1126.14
7293,Complex,Narrative,7,89,89,570.67,-570.67
7294,Compound/Complex,Narrative,14,368,-368,2168.75,-2168.75
7295,Simple,Narrative,9,208,-208,1209.66,1209.66
7296,Complex,Narrative,14,193,193,1083.98,1083.98
7297,Complex,Narrative,9,179,179,1050.42,-1050.42
7298,Simple,Narrative,11,233,233,1387.17,1387.17
7299,Complex,Narrative,17,371,371,2355.42,2355.42
7300,Compound/Complex,Narrative,20,394,-394,2465.33,2465.33
7301,Compound/Complex,Narrative,16,261,261,1594.50,-1594.50
7302,Complex,Narrative,6,127,127,752.97,-752.97
7303,Compound/Complex,Narrative,23,548,-548,3472.34,-3472.34
7304,Complex,Narrative,21,395,395,2507.71,2507.71
7305,Compound/Complex,Narrative,21,433,433,2775.60,2775.60
7306,Complex,Narrative,10,179,179,1087.49,1087.49
7307,Compound/Complex,Narrative,15,295,295,1849.01,1849.01
7308,Compound/Complex,Narrative,47,891,891,5640.14,-5640.14
7309,Simple,Narrative,13,334,-334,2207.32,2207.32
7310,Simple,Narrative,11,181,181,1192.53,-1192.53
7311,Simple,Narrative,10,192,-192,1276.37,-1276.37
7312,Complex,Narrative,24,455,455,2724.88,-2724.88
7313,Simple,Narrative,8,127,127,725.54,725.54
7314,Compound/Complex,Narrative,16,315,315,1964.14,-1964.14
7315,Compound/Complex,Narrative,14,231,231,1465.80,1465.80
7316,Simple,Narrative,5,91,91,562.43,-562.43
7317,Simple,Narrative,8,154,-154,960.39,-960.39
7318,Complex,Narrative,6,123,123,828.77,-828.77
7319,Complex,Narrative,11,267,267,1784.83,-1784.83
7320,Simple,Narrative,7,188,-188,1241.46,1241.46
7321,Complex,Narrative,28,661,661,4176.93,-4176.93
7322,Simple,Narrative,3,73,73,430.15,-430.15
7323,Complex,Narrative,26,437,437,2854.54,-2854.54
7324,Complex,Narrative,29,549,549,3354.56,-3354.56
7325,Compound/Complex,Narrative,18,345,345,2114.89,-2114.89
7326,Compound/Complex,Narrative,26,470,-470,3035.26,3035.26
7327,Simple,Narrative,13,258,-258,1600.36,-1600.36
7328,Complex,Narrative,18,305,305,1964.76,-1964.76
7329,Compound/Complex,Narrative,21,323,323,1992.55,-1992.55
7331,Complex,Narrative,25,377,377,2175.82,2175.82
7332,Compound/Complex,Narrative,22,409,409,2531.58,2531.58
7333,Complex,Narrative,21,378,-378,2258.93,-2258.93
7334,Compound/Complex,Narrative,34,562,-562,3542.55,-3542.55
7335,Compound/Complex,Narrative,19,350,-350,2249.94,2249.94
7336,Simple,Narrative,8,156,-156,1048.79,-1048.79
7337,Compound/Complex,Narrative,16,270,-270,1572.61,-1572.61
7338,Compound/Complex,Narrative,10,176,-176,1061.53,1061.53
7339,Complex,Narrative,8,170,-170,1152.40,-1152.40
7340,Compound/Complex,Narrative,24,378,-378,2235.13,2235.13
7341,Compound/Complex,Narrative,16,228,-228,1388.45,-1388.45
7342,Complex,Narrative,11,219,219,1397.58,1397.58
7343,Complex,Narrative,26,408,-408,2633.19,2633.19
7344,Simple,Narrative,15,327,327,2147.28,2147.28
7345,Simple,Narrative,6,149,149,917.92,917.92
7346,Compound/Complex,Narrative,7,159,159,1047.32,1047.32
7347,Compound/Complex,Narrative,24,426,-426,2534.59,-2534.59
7348,Compound/Complex,Narrative,11,171,171,1134.18,-1134.18
7349,Compound/Complex,Narrative,9,147,147,906.75,-906.75
7350,Compound/Complex,Narrative,20,373,373,2387.48,2387.48
7351,Compound/Complex,Narrative,20,397,397,2530.38,-2530.38
7352,Compound/Complex,Narrative,16,249,249,1515.68,1515.68
7353,Compound/Complex,Narrative,22,362,-362,2250.16,-2250.16
7354,Simple,Narrative,17,396,-396,2459.35,2459.35
7355,Simple,Narrative,1,49,49,338.53,-338.53
7356,Compound/Complex,Narrative,20,310,-310,1803.27,1803.27
7357,Compound/Complex,Narrative,19,387,387,2415.79,2415.79
7358,Compound/Complex,Narrative,14,323,323,2030.38,-2030.38
7359,Compound/Complex,Narrative,12,246,-246,1388.92,-1388.92
7360,Compound/Complex,Narrative,28,532,-532,3356.29,-3356.29
7361,Compound/Complex,Narrative,11,227,227,1406.55,-1406.55
7362,Simple,Narrative,9,174,-174,1130.86,-1130.86
7363,Compound/Complex,Narrative,14,286,-286,1807.02,1807.02
7364,Complex,Narrative,10,249,249,1624.00,1624.00
7365,Simple,Narrative,4,103,103,711.60,711.60
7366,Simple,Narrative,15,228,-228,1332.84,-1332.84
7367,Complex,Narrative,10,136,-136,779.57,779.57
7368,Complex,Narrative,10,228,-228,1400.89,-1400.89
7369,Complex,Narrative,6,117,117,771.03,771.03
7370,Compound/Complex,Narrative,29,556,-556,3516.87,-3516.87
7371,Simple,Narrative,1,48,-48,331.62,331.62
7372,Complex,Narrative,23,520,-520,3216.04,-3216.04
7373,Compound/Complex,Narrative,20,414,-414,2603.15,2603.15
7374,Complex,Narrative,19,354,-354,2242.40,-2242.40
7375,Simple,Narrative,20,366,-366,2142.19,-2142.19
7376,Compound/Complex,Conversation,27,541,541,3437.45,3437.45
7377,Compound/Complex,Narrative,29,483,483,2774.51,-2774.51
7378,Compound/Complex,Narrative,16,308,-308,2012.00,-2012.00
7379,Compound/Complex,Conversation,31,551,551,3420.98,-3420.98
7380,Simple,Narrative,7,107,107,642.13,-642.13
7381,Compound/Complex,Conversation,19,328,-328,2025.89,2025.89
7382,Complex,Narrative,19,302,-302,1763.27,1763.27
7383,Complex,Narrative,14,292,-292,1802.31,-1802.31
7384,Simple,Narrative,19,386,-386,2183.55,2183.55
7385,Compound/Complex,Narrative,48,721,721,4388.29,-4388.29
7386,Simple,Narrative,7,134,-134,814.29,-814.29
7387,Compound/Complex,Narrative,33,678,-678,4371.10,4371.10
7388,Compound/Complex,Narrative,42,778,-778,4811.13,4811.13
7389,Complex,Narrative,15,208,-208,1278.92,-1278.92
7390,Simple,Narrative,12,300,-300,1839.21,1839.21
7391,Compound/Complex,Narrative,40,877,877,5452.74,-5452.74
7392,Compound/Complex,Narrative,15,367,367,2509.89,2509.89
7393,Compound/Complex,Narrative,15,377,377,2312.23,-2312.23
7394,Complex,Narrative,10,190,-190,1248.90,-1248.90
7395,Compound/Complex,Narrative,27,505,505,2972.43,-2972.43
7396,Complex,Narrative,21,412,-412,2430.45,-2430.45
7397,Compound/Complex,Narrative,15,223,223,1351.98,1351.98
7398,Compound/Complex,Narrative,7,139,139,960.32,-960.32
7399,Complex,Narrative,13,243,243,1612.56,-1612.56
7400,Simple,Narrative,13,301,301,2018.44,-2018.44
7401,Compound/Complex,Narrative,22,521,521,3401.76,3401.76
7402,Simple,Narrative,16,360,-360,2262.68,-2262.68
7403,Compound/Complex,Narrative,42,781,781,4917.76,4917.76
7404,Complex,Narrative,11,182,-182,1171.21,1171.21
7405,Compound/Complex,Narrative,28,583,583,3600.73,-3600.73
7406,Compound/Complex,Narrative,10,224,-224,1326.71,-1326.71
7407,Simple,Narrative,14,294,-294,1771.84,1771.84
7408,Complex,Narrative,9,135,135,845.41,845.41
7409,Complex,Narrative,18,392,-392,2656.36,-2656.36
7410,Compound/Complex,Narrative,26,469,469,3125.11,3125.11
7411,Compound/Complex,Narrative,28,499,499,3268.11,-3268.11
7412,Compound/Complex,Narrative,24,532,-532,3324.10,-3324.10
7413,Compound/Complex,Narrative,28,473,473,2978.29,-2978.29
7414,Compound/Complex,Narrative,47,892,-892,5545.75,5545.75
7415,Simple,Narrative,7,117,117,715.15,715.15
7416,Compound/Complex,Narrative,45,826,-826,5344.44,-5344.44
7417,Compound/Complex,Narrative,24,567,567,3583.74,3583.74
7418,Complex,Narrative,15,283,283,1748.73,-1748.73
7419,Simple,Narrative,4,102,-102,704.69,-704.69
7420,Simple,Narrative,23,402,-402,2427.38,2427.38
7422,Complex,Narrative,17,371,371,2331.42,2331.42
7424,Simple,Narrative,6,257,257,1701.36,1701.36
7426,Simple,Narrative,11,333,333,2144.92,-2144.92
7427,Simple,Narrative,11,317,317,1990.52,-1990.52
7428,Simple,Narrative,12,271,271,1724.43,-1724.43
7430,Simple,Narrative,6,191,191,1208.09,-1208.09
7431,Simple,Narrative,2,44,-44,303.99,303.99
7432,Compound/Complex,Narrative,18,463,463,3026.58,-3026.58
7434,Simple,Narrative,11,348,-348,2344.83,-2344.83
7435,Compound/Complex,Narrative,17,461,461,3002.34,-3002.34
7436,Complex,Narrative,20,358,-358,2323.94,2323.94
7437,Simple,Narrative,3,47,47,324.71,-324.71
7438,Simple,Narrative,4,52,-52,299.84,299.84
7440,Simple,Narrative,4,101,101,586.30,-586.30
7442,Simple,Narrative,9,148,-148,919.99,919.99
7443,Simple,Narrative,6,130,-130,898.14,-898.14
7444,Simple,Narrative,2,22,-22,114.70,-114.70
7445,Compound/Complex,Narrative,42,826,-826,5170.26,-5170.26
7446,Compound/Complex,Narrative,21,379,379,2223.04,2223.04
7447,Compound/Complex,Narrative,25,476,-476,3066.15,-3066.15
7448,Compound/Complex,Narrative,35,701,701,4207.37,4207.37
7449,Compound/Complex,Narrative,21,342,-342,2085.86,2085.86
7450,Compound/Complex,Narrative,21,457,457,2936.98,-2936.98
7451,Simple,Narrative,1,51,51,352.35,-352.35
7452,Simple,Narrative,7,162,-162,966.04,-966.04
7453,Complex,Narrative,7,90,-90,505.64,505.64
7454,Complex,Narrative,17,286,-286,1641.45,1641.45
7455,Compound/Complex,Narrative,20,383,383,2382.67,-2382.67
7456,Simple,Narrative,2,58,-58,400.71,-400.71
7457,Compound/Complex,Narrative,20,414,-414,2482.52,-2482.52
7458,Compound/Complex,Narrative,20,378,-378,2359.28,2359.28
7459,Compound/Complex,Narrative,52,1058,-1058,6463.18,6463.18
7460,Compound/Complex,Narrative,26,418,-418,2461.90,2461.90
7461,Compound/Complex,Narrative,19,281,281,1659.88,1659.88
7462,Compound/Complex,Narrative,19,330,-330,1923.88,1923.88
7463,Compound/Complex,Narrative,16,299,299,1937.07,1937.07
7464,Compound/Complex,Narrative,9,237,237,1563.18,1563.18
7465,Simple,Narrative,2,19,19,93.97,93.97
7466,Compound/Complex,Narrative,42,766,-766,4582.48,-4582.48
7467,Compound/Complex,Narrative,20,481,481,3058.45,-3058.45
7468,Simple,Narrative,3,46,-46,266.63,-266.63
7469,Simple,Narrative,17,253,253,1412.28,-1412.28
7470,Complex,Narrative,15,326,-326,2068.40,-2068.40
7471,Compound/Complex,Narrative,26,607,607,3832.75,-3832.75
7472,Compound/Complex,Narrative,18,246,-246,1408.51,-1408.51
7473,Simple,Narrative,11,150,-150,895.13,895.13
7474,Simple,Narrative,1,60,-60,414.53,-414.53
7475,Compound/Complex,Narrative,43,882,-882,5431.17,5431.17
7476,Complex,Narrative,14,247,247,1562.93,-1562.93
7477,Compound/Complex,Narrative,19,281,281,1572.75,-1572.75
7478,Compound/Complex,Narrative,34,747,747,4669.96,4669.96
7479,Simple,Narrative,13,249,249,1482.64,-1482.64
7480,Simple,Narrative,2,44,-44,303.99,303.99
7481,Compound/Complex,Narrative,19,278,-278,1626.01,-1626.01
7482,Compound/Complex,Narrative,30,652,-652,4324.18,-4324.18
7483,Complex,Narrative,31,605,605,3855.73,3855.73
7484,Compound/Complex,Narrative,7,134,-134,842.89,-842.89
7485,Simple,Narrative,1,27,27,186.54,-186.54
7486,Complex,Narrative,10,147,147,844.69,-844.69
7487,Simple,Narrative,8,158,-158,1017.00,-1017.00
7488,Complex,Narrative,17,314,-314,2059.96,2059.96
7489,Simple,Narrative,1,38,-38,262.53,-262.53
7490,Complex,Conversation,21,547,547,3473.09,3473.09
7491,Complex,Narrative,16,301,301,1753.00,1753.00
7492,Compound/Complex,Narrative,28,526,-526,3144.93,-3144.93
7493,Compound/Complex,Narrative,34,575,575,3615.51,3615.51
7494,Compound/Complex,Conversation,64,1177,1177,7149.21,7149.21
7495,Compound/Complex,Narrative,16,326,-326,2089.60,2089.60
7496,Compound/Complex,Narrative,16,313,313,1869.11,1869.11
7497,Compound/Complex,Narrative,19,396,-396,2527.51,2527.51
7498,Complex,Narrative,16,407,407,2674.76,-2674.76
7499,Complex,Narrative,14,209,209,1206.79,-1206.79
7500,Compound/Complex,Narrative,32,665,665,4173.23,4173.23
7501,Complex,Narrative,15,285,285,1895.81,1895.81
7502,Simple,Narrative,27,517,517,3156.96,-3156.96
7503,Compound/Complex,Narrative,37,726,-726,4319.43,4319.43
7504,Complex,Narrative,19,352,-352,2242.01,-2242.01
7505,Simple,Narrative,19,390,-390,2365.68,2365.68
7506,Compound/Complex,Narrative,20,289,289,1672.75,-1672.75
7507,Simple,Narrative,11,211,211,1275.60,1275.60
7508,Complex,Narrative,17,311,311,1792.87,-1792.87
7509,Compound/Complex,Narrative,38,689,689,4095.05,4095.05
7510,Compound/Complex,Narrative,31,539,539,3412.28,-3412.28
7511,Complex,Narrative,14,320,-320,2062.60,-2062.60
7512,Simple,Narrative,12,232,-232,1417.16,1417.16
7513,Complex,Narrative,23,452,-452,2711.71,2711.71
7514,Simple,Narrative,12,234,-234,1500.77,-1500.77
7515,Complex,Narrative,9,175,175,1127.10,1127.10
7516,Complex,Narrative,18,388,-388,2502.39,-2502.39
7517,Compound/Complex,Narrative,22,495,495,3141.03,3141.03
7518,Complex,Narrative,16,335,335,1942.69,-1942.69
7519,Compound/Complex,Narrative,41,935,935,5870.20,-5870.20
7520,Compound/Complex,Narrative,44,856,-856,5144.12,-5144.12
7521,Complex,Conversation,20,353,353,2008.06,-2008.06
7522,Complex,Narrative,21,342,-342,2136.01,-2136.01
7523,Simple,Narrative,13,224,-224,1404.03,-1404.03
7524,Compound/Complex,Conversation,30,524,-524,3474.96,-3474.96
7525,Complex,Narrative,24,427,427,2745.56,2745.56
7526,Complex,Narrative,22,472,-472,3063.27,3063.27
7527,Compound/Complex,Narrative,26,517,517,3182.26,-3182.26
7528,Simple,Narrative,8,194,-194,1302.61,-1302.61
7529,Compound/Complex,Narrative,19,361,361,2189.42,2189.42
7530,Compound/Complex,Narrative,39,884,-884,5565.52,5565.52
7531,Complex,Narrative,26,579,579,3484.52,-3484.52
7532,Simple,Narrative,2,47,47,324.71,-324.71
7533,Compound/Complex,Narrative,10,221,221,1438.37,-1438.37
7534,Complex,Narrative,6,159,159,1098.49,-1098.49
7535,Complex,Narrative,9,170,-170,988.42,-988.42
7536,Simple,Narrative,6,99,99,609.38,609.38
7537,Compound/Complex,Conversation,26,458,-458,2720.81,-2720.81
7538,Simple,Narrative,7,97,97,521.37,521.37
7539,Simple,Narrative,6,112,-112,707.51,707.51
7540,Complex,Narrative,19,413,413,2593.05,2593.05
7541,Simple,Narrative,8,166,-166,998.08,-998.08
7542,Simple,Narrative,1,13,13,89.81,89.81
7543,Simple,Narrative,15,270,-270,1599.15,1599.15
7544,Simple,Narrative,2,30,-30,169.97,169.97
7545,Compound/Complex,Narrative,23,480,-480,3111.86,3111.86
7546,Complex,Narrative,8,121,121,769.69,769.69
7547,Complex,Narrative,15,299,299,1900.23,-1900.23
7548,Simple,Narrative,1,51,51,352.35,-352.35
7549,Compound/Complex,Narrative,45,751,751,4576.28,-4576.28
7550,Compound/Complex,Narrative,26,392,-392,2369.12,2369.12
7551,Compound/Complex,Narrative,30,439,439,2462.74,-2462.74
7552,Complex,Narrative,21,404,-404,2557.93,2557.93
7553,Complex,Narrative,17,320,-320,1965.74,1965.74
7554,Compound/Complex,Narrative,52,1111,1111,6973.76,6973.76
7555,Complex,Narrative,9,104,-104,634.08,-634.08
7556,Complex,Narrative,6,135,135,900.97,-900.97
7557,Compound/Complex,Narrative,15,219,219,1348.35,-1348.35
7558,Compound/Complex,Narrative,12,191,191,1122.95,-1122.95
7559,Simple,Narrative,4,76,-76,525.07,525.07
7560,Complex,Narrative,20,352,-352,1973.77,1973.77
7561,Compound/Complex,Narrative,13,232,-232,1388.59,-1388.59
7562,Complex,Narrative,11,343,343,2295.12,2295.12
7563,Compound/Complex,Narrative,19,349,349,2086.14,-2086.14
7564,Simple,Narrative,12,183,183,1025.51,1025.51
7565,Compound/Complex,Narrative,17,285,285,1695.71,1695.71
7566,Complex,Narrative,7,102,-102,667.40,667.40
7567,Complex,Narrative,17,256,-256,1448.80,-1448.80
7568,Compound/Complex,Narrative,12,323,323,2114.09,-2114.09
7569,Simple,Narrative,18,303,303,1749.44,1749.44
7570,Compound/Complex,Narrative,29,479,479,2897.51,2897.51
7571,Complex,Narrative,19,314,-314,1964.04,-1964.04
7572,Complex,Narrative,18,305,305,1908.81,-1908.81
7573,Simple,Narrative,7,115,115,645.73,645.73
7574,Compound/Complex,Narrative,14,172,-172,936.08,-936.08
7575,Complex,Narrative,16,291,291,1830.89,-1830.89
7576,Compound/Complex,Narrative,27,491,491,3071.78,3071.78
7577,Simple,Narrative,1,48,-48,331.62,331.62
7578,Complex,Narrative,26,489,489,2903.07,2903.07
7579,Simple,Narrative,14,214,-214,1226.13,-1226.13
7580,Complex,Narrative,18,311,311,1844.97,-1844.97
7581,Compound/Complex,Narrative,17,312,-312,1931.83,1931.83
7582,Compound/Complex,Narrative,36,468,-468,2505.78,2505.78
7583,Compound/Complex,Narrative,34,484,-484,2783.47,2783.47
7584,Compound/Complex,Narrative,9,201,201,1337.49,1337.49
7585,Simple,Narrative,9,241,241,1591.72,1591.72
7586,Complex,Narrative,16,285,285,1651.35,1651.35
7587,Compound/Complex,Narrative,30,520,-520,3315.06,3315.06
7588,Simple,Narrative,17,321,321,1894.54,-1894.54
7589,Compound/Complex,Narrative,22,397,397,2491.34,2491.34
7590,Compound/Complex,Narrative,48,865,865,5123.06,5123.06
7591,Complex,Narrative,16,303,303,1971.03,1971.03
7592,Compound/Complex,Narrative,29,515,515,3123.56,3123.56
7593,Simple,Narrative,13,263,263,1616.66,-1616.66
7594,Simple,Narrative,9,163,163,940.06,-940.06
7595,Compound/Complex,Narrative,33,695,695,4572.02,-4572.02
7596,Compound/Complex,Narrative,28,495,495,2960.04,-2960.04
7597,Complex,Narrative,35,687,687,4239.80,4239.80
7598,Complex,Narrative,28,545,545,3223.05,3223.05
7599,Complex,Narrative,19,319,319,1918.18,-1918.18
7600,Complex,Narrative,6,149,149,992.11,-992.11
7601,Compound/Complex,Narrative,17,310,-310,1811.46,1811.46
7602,Compound/Complex,Narrative,31,517,517,3190.09,-3190.09
7603,Complex,Narrative,15,297,297,1836.85,-1836.85
7604,Complex,Narrative,20,364,-364,2163.35,2163.35
7605,Compound/Complex,Narrative,29,553,553,3471.02,3471.02
7606,Compound/Complex,Narrative,39,687,687,4321.19,4321.19
7607,Complex,Narrative,18,275,275,1505.65,1505.65
7608,Simple,Narrative,13,285,285,1812.93,-1812.93
7609,Complex,Narrative,24,488,-488,3115.69,3115.69
7610,Complex,Narrative,11,162,-162,1099.13,1099.13
7611,Complex,Narrative,12,217,217,1366.26,-1366.26
7612,Complex,Narrative,12,194,-194,1144.45,-1144.45
7613,Complex,Narrative,16,342,-342,2268.11,-2268.11
7614,Complex,Narrative,13,275,275,1759.05,1759.05
7615,Compound/Complex,Narrative,28,596,-596,3511.96,3511.96
7616,Complex,Narrative,22,516,-516,3205.91,3205.91
7617,Compound/Complex,Narrative,13,263,263,1632.78,-1632.78
7618,Complex,Narrative,23,471,471,2788.53,-2788.53
7619,Simple,Narrative,6,85,85,397.17,397.17
7620,Compound/Complex,Narrative,18,392,-392,2522.56,-2522.56
7621,Simple,Narrative,3,58,-58,349.54,349.54
7622,Compound/Complex,Narrative,23,398,-398,2423.69,2423.69
7623,Complex,Narrative,11,175,175,1019.97,1019.97
7624,Complex,Narrative,6,103,103,600.12,-600.12
7625,Complex,Narrative,11,220,-220,1423.22,1423.22
7626,Complex,Narrative,14,261,261,1539.65,1539.65
7627,Compound/Complex,Narrative,19,312,-312,1874.80,-1874.80
7628,Simple,Narrative,1,46,-46,317.80,317.80
7629,Compound/Complex,Narrative,20,389,389,2322.23,-2322.23
7630,Compound/Complex,Narrative,31,545,545,3464.07,-3464.07
7631,Compound/Complex,Narrative,23,392,-392,2257.79,2257.79
7632,Compound/Complex,Narrative,19,392,-392,2373.07,2373.07
7633,Compound/Complex,Narrative,48,981,981,6079.58,6079.58
7634,Compound/Complex,Narrative,12,228,-228,1575.20,1575.20
7635,Simple,Narrative,1,34,-34,234.90,-234.90
7636,Compound/Complex,Narrative,23,573,573,3868.64,-3868.64
7637,Complex,Narrative,12,338,-338,2290.95,-2290.95
7638,Compound/Complex,Narrative,29,527,527,3243.11,3243.11
7639,Compound/Complex,Conversation,30,593,593,3592.65,-3592.65
7640,Compound/Complex,Narrative,18,341,341,2223.00,2223.00
7641,Complex,Narrative,12,252,-252,1645.02,1645.02
7642,Compound/Complex,Narrative,21,395,395,2471.06,2471.06
7643,Simple,Narrative,1,26,-26,179.63,179.63
7644,Complex,Narrative,11,219,219,1342.52,-1342.52
7645,Complex,Narrative,15,274,-274,1793.51,1793.51
7646,Complex,Narrative,30,596,-596,3827.98,3827.98
7647,Complex,Narrative,20,412,-412,2708.19,-2708.19
7648,Simple,Narrative,1,19,19,131.27,131.27
7649,Simple,Narrative,12,300,-300,1909.97,1909.97
7650,Complex,Narrative,14,306,-306,2114.08,-2114.08
7651,Simple,Narrative,6,101,101,549.23,549.23
7652,Simple,Narrative,24,640,-640,4031.58,4031.58
7653,Simple,Narrative,6,123,123,714.49,-714.49
7654,Compound/Complex,Narrative,14,264,-264,1733.84,1733.84
7655,Simple,Narrative,22,385,385,2217.26,2217.26
7656,Compound/Complex,Narrative,20,430,-430,2824.24,-2824.24
7657,Simple,Narrative,8,151,151,894.44,-894.44
7658,Simple,Narrative,1,22,-22,151.99,151.99
7659,Simple,Narrative,1,37,37,255.62,255.62
7660,Simple,Narrative,1,28,-28,193.45,193.45
7661,Simple,Narrative,1,19,19,131.27,131.27
