Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
7903,and,CONJ,10,-10,17.92,17.92
7911,or,CONJ,8,-8,55.27,55.27
7916,And,CONJ,10,-10,17.92,17.92
7922,and,CONJ,10,-10,17.92,17.92
7959,and,CONJ,10,-10,17.92,17.92
7984,or,CONJ,8,-8,55.27,55.27
7986,or,CONJ,8,-8,55.27,55.27
7989,or,CONJ,8,-8,55.27,55.27
8050,and,CONJ,10,-10,17.92,17.92
8056,and,CONJ,10,-10,17.92,17.92
8091,but,CONJ,20,-20,138.18,-138.18
8116,but,CONJ,20,-20,138.18,-138.18
8170,and,CONJ,10,-10,17.92,17.92
8199,and,CONJ,10,-10,17.92,17.92
8210,or,CONJ,8,-8,55.27,55.27
8233,and,CONJ,10,-10,17.92,17.92
8256,and,CONJ,10,-10,17.92,17.92
8274,and,CONJ,10,-10,17.92,17.92
8318,but,CONJ,20,-20,138.18,-138.18
8362,and,CONJ,10,-10,17.92,17.92
8388,and,CONJ,10,-10,17.92,17.92
8405,and,CONJ,10,-10,17.92,17.92
8419,and,CONJ,10,-10,17.92,17.92
8438,or,CONJ,8,-8,55.27,55.27
8480,and,CONJ,10,-10,17.92,17.92
8506,and,CONJ,10,-10,17.92,17.92
8520,and,CONJ,10,-10,17.92,17.92
8558,or,CONJ,8,-8,55.27,55.27
8608,and,CONJ,10,-10,17.92,17.92
8646,But,CONJ,20,-20,138.18,-138.18
8673,or,CONJ,8,-8,55.27,55.27
8689,and,CONJ,10,-10,17.92,17.92
8701,and,CONJ,10,-10,17.92,17.92
8713,and,CONJ,10,-10,17.92,17.92
8718,and,CONJ,10,-10,17.92,17.92
8730,and,CONJ,10,-10,17.92,17.92
8771,Nor,CONJ,10,-10,69.09,69.09
8795,and,CONJ,10,-10,17.92,17.92
8830,or,CONJ,8,-8,55.27,55.27
8834,or,CONJ,8,-8,55.27,55.27
8866,and,CONJ,10,-10,17.92,17.92
8884,But,CONJ,20,-20,138.18,-138.18
8923,but,CONJ,20,-20,138.18,-138.18
8927,and,CONJ,10,-10,17.92,17.92
8938,but,CONJ,20,-20,138.18,-138.18
8948,and,CONJ,10,-10,17.92,17.92
8950,and,CONJ,10,-10,17.92,17.92
8969,and,CONJ,10,-10,17.92,17.92
8975,and,CONJ,10,-10,17.92,17.92
8992,or,CONJ,8,-8,55.27,55.27
9026,and,CONJ,10,-10,17.92,17.92
9045,and,CONJ,10,-10,17.92,17.92
9072,and,CONJ,10,-10,17.92,17.92
9096,But,CONJ,20,-20,138.18,-138.18
9125,and,CONJ,10,-10,17.92,17.92
9130,and,CONJ,10,-10,17.92,17.92
9154,and,CONJ,10,-10,17.92,17.92
9158,and,CONJ,10,-10,17.92,17.92
9206,and,CONJ,10,-10,17.92,17.92
9219,and,CONJ,10,-10,17.92,17.92
9221,and,CONJ,10,-10,17.92,17.92
9248,and,CONJ,10,-10,17.92,17.92
9281,and,CONJ,10,-10,17.92,17.92
9286,and,CONJ,10,-10,17.92,17.92
9317,and,CONJ,10,-10,17.92,17.92
9319,and,CONJ,10,-10,17.92,17.92
9355,and,CONJ,10,-10,17.92,17.92
9364,and,CONJ,10,-10,17.92,17.92
9378,and,CONJ,10,-10,17.92,17.92
9391,or,CONJ,8,-8,55.27,55.27
