Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
198958,until,ADP,19,19,131.27,131.27
198969,in,ADP,6,-6,12.48,-12.48
198975,into,ADP,10,-10,69.09,69.09
198991,of,ADP,14,-14,22.53,-22.53
199000,of,ADP,14,-14,22.53,-22.53
199006,of,ADP,14,-14,22.53,-22.53
199013,in,ADP,6,-6,12.48,-12.48
199027,with,ADP,19,19,52.68,-52.68
199029,as,ADP,5,5,14.45,-14.45
199042,of,ADP,14,-14,22.53,-22.53
199056,in,ADP,6,-6,12.48,-12.48
199060,of,ADP,14,-14,22.53,-22.53
199069,of,ADP,14,-14,22.53,-22.53
199073,as,ADP,5,5,14.45,-14.45
199078,from,ADP,28,-28,193.45,193.45
199085,from,ADP,28,-28,193.45,193.45
199096,of,ADP,14,-14,22.53,-22.53
199112,of,ADP,14,-14,22.53,-22.53
199128,in,ADP,6,-6,12.48,-12.48
199132,from,ADP,28,-28,193.45,193.45
199139,by,ADP,14,-14,96.72,-96.72
199142,of,ADP,14,-14,22.53,-22.53
199156,from,ADP,28,-28,193.45,193.45
199158,whether,ADP,26,-26,179.63,179.63
199173,in,ADP,6,-6,12.48,-12.48
199180,in,ADP,6,-6,12.48,-12.48
199191,from,ADP,28,-28,193.45,193.45
199201,in,ADP,6,-6,12.48,-12.48
199208,as,ADP,5,5,14.45,-14.45
199213,in,ADP,6,-6,12.48,-12.48
199234,so,ADP,6,-6,41.45,41.45
199251,of,ADP,14,-14,22.53,-22.53
199253,as,ADP,5,5,14.45,-14.45
199254,of,ADP,14,-14,22.53,-22.53
199270,of,ADP,14,-14,22.53,-22.53
199275,In,ADP,6,-6,12.48,-12.48
199289,of,ADP,14,-14,22.53,-22.53
199294,under,ADP,19,19,131.27,131.27
199297,of,ADP,14,-14,22.53,-22.53
199299,In,ADP,6,-6,12.48,-12.48
199308,as,ADP,5,5,14.45,-14.45
199326,in,ADP,6,-6,12.48,-12.48
199330,In,ADP,6,-6,12.48,-12.48
199342,of,ADP,14,-14,22.53,-22.53
199345,in,ADP,6,-6,12.48,-12.48
199347,as,ADP,5,5,14.45,-14.45
199348,in,ADP,6,-6,12.48,-12.48
199355,as,ADP,5,5,14.45,-14.45
199356,by,ADP,14,-14,96.72,-96.72
199361,for,ADP,19,19,48.73,-48.73
199364,of,ADP,14,-14,22.53,-22.53
199377,on,ADP,5,5,13.54,13.54
199382,of,ADP,14,-14,22.53,-22.53
199387,in,ADP,6,-6,12.48,-12.48
199390,in,ADP,6,-6,12.48,-12.48
199396,of,ADP,14,-14,22.53,-22.53
199398,of,ADP,14,-14,22.53,-22.53
199401,of,ADP,14,-14,22.53,-22.53
199403,on,ADP,5,5,13.54,13.54
199413,of,ADP,14,-14,22.53,-22.53
199418,on,ADP,5,5,13.54,13.54
199424,of,ADP,14,-14,22.53,-22.53
199432,on,ADP,5,5,13.54,13.54
199437,on,ADP,5,5,13.54,13.54
199439,in,ADP,6,-6,12.48,-12.48
199446,though,ADP,29,29,200.35,-200.35
