Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
4630,Moreover,ADV,42,-42,290.17,-290.17
4684,ever,ADV,22,-22,151.99,151.99
4686,so,ADV,6,-6,41.45,41.45
4687,far,ADV,18,-18,124.36,-124.36
4707,rather,ADV,18,-18,124.36,-124.36
4754,too,ADV,7,7,48.36,-48.36
4759,even,ADV,19,19,131.27,131.27
4770,now,ADV,15,15,103.63,103.63
4802,only,ADV,12,-12,82.91,-82.91
4830,often,ADV,18,-18,124.36,-124.36
4838,also,ADV,15,15,103.63,103.63
4868,very,ADV,21,21,145.08,145.08
4901,especially,ADV,46,-46,317.80,317.80
4929,even,ADV,19,19,131.27,131.27
4937,now,ADV,15,15,103.63,103.63
4940,no,ADV,5,5,34.54,-34.54
4953,Were,ADV,17,17,117.45,117.45
4975,names,ADV,17,17,117.45,117.45
4986,not,ADV,6,-6,15.83,15.83
4987,so,ADV,6,-6,41.45,41.45
4990,now,ADV,15,15,103.63,103.63
5001,still,ADV,22,-22,151.99,151.99
5004,now,ADV,15,15,103.63,103.63
5057,however,ADV,39,39,269.44,269.44
5076,only,ADV,12,-12,82.91,-82.91
5079,hardly,ADV,24,-24,165.81,165.81
5084,yet,ADV,2,-2,13.82,13.82
5116,back,ADV,40,-40,276.35,-276.35
5117,as,ADV,5,5,14.45,-14.45
5118,far,ADV,18,-18,124.36,-124.36
5124,earlier_,ADV,25,25,172.72,-172.72
5163,now,ADV,15,15,103.63,103.63
5168,most,ADV,16,-16,110.54,-110.54
5177,simply,ADV,36,-36,248.72,-248.72
5202,not,ADV,6,-6,15.83,15.83
5214,as,ADV,5,5,14.45,-14.45
5215,well,ADV,25,25,172.72,-172.72
5217,almost,ADV,25,25,172.72,-172.72
5268,even,ADV,19,19,131.27,131.27
5270,most,ADV,16,-16,110.54,-110.54
5274,not,ADV,6,-6,15.83,15.83
5286,not,ADV,6,-6,15.83,15.83
5299,very,ADV,21,21,145.08,145.08
5332,not,ADV,6,-6,15.83,15.83
5379,preëminently,ADV,45,45,310.89,-310.89
5383,now,ADV,15,15,103.63,103.63
5385,Only,ADV,12,-12,82.91,-82.91
5396,however,ADV,39,39,269.44,269.44
5398,almost,ADV,25,25,172.72,-172.72
5400,even,ADV,19,19,131.27,131.27
5447,eminently,ADV,27,27,186.54,-186.54
5462,once,ADV,14,-14,96.72,-96.72
5504,now,ADV,15,15,103.63,103.63
5521,also,ADV,15,15,103.63,103.63
5522,lost_,ADV,14,-14,96.72,-96.72
5546,most,ADV,16,-16,110.54,-110.54
5567,together,ADV,28,-28,193.45,193.45
5573,Now,ADV,15,15,103.63,103.63
5581,not,ADV,6,-6,15.83,15.83
5589,much,ADV,26,-26,179.63,179.63
5598,most,ADV,16,-16,110.54,-110.54
5599,unscrupulously,ADV,71,71,490.52,-490.52
5623,most,ADV,16,-16,110.54,-110.54
5630,likely,ADV,35,35,241.81,241.81
5631,then,ADV,8,-8,55.27,55.27
5635,more,ADV,18,-18,124.36,-124.36
5636,tenderly,ADV,23,23,158.90,-158.90
5643,already,ADV,23,23,158.90,-158.90
5648,so,ADV,6,-6,41.45,41.45
5649,rashly,ADV,21,21,145.08,145.08
5651,So,ADV,6,-6,41.45,41.45
5675,as,ADV,5,5,14.45,-14.45
5676,completely,ADV,50,-50,345.44,345.44
5693,later,ADV,16,-16,110.54,-110.54
5715,now,ADV,15,15,103.63,103.63
5729,strictly,ADV,29,29,200.35,-200.35
5747,only,ADV,12,-12,82.91,-82.91
5748,about,ADV,25,25,172.72,-172.72
5752,yet,ADV,2,-2,13.82,13.82
5766,not,ADV,6,-6,15.83,15.83
5768,correctly,ADV,38,-38,262.53,-262.53
5772,Why,ADV,14,-14,96.72,-96.72
5775,so,ADV,6,-6,41.45,41.45
5776,Evidently,ADV,37,37,255.62,255.62
5799,again,ADV,22,-22,151.99,151.99
5814,Assuredly,ADV,32,-32,221.08,221.08
5815,not,ADV,6,-6,15.83,15.83
5882,only,ADV,12,-12,82.91,-82.91
5885,then,ADV,8,-8,55.27,55.27
5898,instead,ADV,19,19,131.27,131.27
5923,Moreover,ADV,42,-42,290.17,-290.17
5946,originally,ADV,46,-46,317.80,317.80
5973,quite,ADV,30,-30,207.26,207.26
5978,likewise,ADV,46,-46,317.80,317.80
6003,nearly,ADV,17,17,117.45,117.45
6046,well,ADV,25,25,172.72,-172.72
6069,as,ADV,5,5,14.45,-14.45
6070,early,ADV,15,15,103.63,103.63
6084,when,ADV,17,17,117.45,117.45
6094,there,ADV,12,-12,82.91,-82.91
6123,really,ADV,22,-22,151.99,151.99
6127,not,ADV,6,-6,15.83,15.83
6142,only,ADV,12,-12,82.91,-82.91
6171,thus,ADV,13,13,89.81,89.81
6181,even,ADV,19,19,131.27,131.27
6184,so,ADV,6,-6,41.45,41.45
6185,vastly,ADV,28,-28,193.45,193.45
6198,almost,ADV,25,25,172.72,-172.72
6208,sufficiently,ADV,57,57,393.80,393.80
6217,indeed,ADV,20,-20,138.18,-138.18
6218,very,ADV,21,21,145.08,145.08
6230,generally,ADV,37,37,255.62,255.62
6243,not,ADV,6,-6,15.83,15.83
6289,well,ADV,25,25,172.72,-172.72
6291,better,ADV,23,23,158.90,-158.90
6297,too,ADV,7,7,48.36,-48.36
6311,hardly,ADV,24,-24,165.81,165.81
6337,yearly,ADV,15,15,103.63,103.63
6339,daily,ADV,19,19,131.27,131.27
6341,ever,ADV,22,-22,151.99,151.99
6345,eloquently,ADV,46,-46,317.80,317.80
6350,Still,ADV,22,-22,151.99,151.99
6353,not,ADV,6,-6,15.83,15.83
6354,so,ADV,6,-6,41.45,41.45
6367,still,ADV,22,-22,151.99,151.99
6407,even,ADV,19,19,131.27,131.27
6420,Yet,ADV,2,-2,13.82,13.82
6421,though,ADV,29,29,200.35,-200.35
6450,far,ADV,18,-18,124.36,-124.36
6453,fully,ADV,30,-30,207.26,207.26
6457,Here,ADV,11,11,76.00,76.00
6458,again,ADV,22,-22,151.99,151.99
6469,alone,ADV,15,15,103.63,103.63
6477,so,ADV,6,-6,41.45,41.45
6509,most,ADV,16,-16,110.54,-110.54
6512,Only,ADV,12,-12,82.91,-82.91
6517,ago,ADV,17,17,117.45,117.45
6563,Nevertheless,ADV,44,-44,303.99,303.99
6623,only,ADV,12,-12,82.91,-82.91
6636,as,ADV,5,5,14.45,-14.45
6637,entirely,ADV,21,21,145.08,145.08
6651,not,ADV,6,-6,15.83,15.83
6657,truly,ADV,18,-18,124.36,-124.36
6696,even,ADV,19,19,131.27,131.27
6699,most,ADV,16,-16,110.54,-110.54
6717,thoroughly,ADV,44,-44,303.99,303.99
6741,quite,ADV,30,-30,207.26,207.26
6750,When,ADV,17,17,117.45,117.45
6751,however,ADV,39,39,269.44,269.44
6773,long,ADV,24,-24,165.81,165.81
6774,anterior,ADV,23,23,158.90,-158.90
6785,not,ADV,6,-6,15.83,15.83
6803,very,ADV,21,21,145.08,145.08
6812,yet,ADV,2,-2,13.82,13.82
6813,very,ADV,21,21,145.08,145.08
6834,down,ADV,21,21,145.08,145.08
6867,very,ADV,21,21,145.08,145.08
6868,often,ADV,18,-18,124.36,-124.36
6871,instead,ADV,19,19,131.27,131.27
6891,forward,ADV,42,-42,290.17,-290.17
6908,so,ADV,6,-6,41.45,41.45
6969,well,ADV,25,25,172.72,-172.72
6973,most,ADV,16,-16,110.54,-110.54
6984,away,ADV,14,-14,96.72,-96.72
7023,When,ADV,17,17,117.45,117.45
7100,where,ADV,21,21,145.08,145.08
7103,soon,ADV,11,11,76.00,76.00
7122,only,ADV,12,-12,82.91,-82.91
7140,still,ADV,22,-22,151.99,151.99
7145,ever,ADV,22,-22,151.99,151.99
7164,further,ADV,32,-32,221.08,221.08
7172,more,ADV,18,-18,124.36,-124.36
7205,well,ADV,25,25,172.72,-172.72
7235,silly,ADV,21,21,145.08,145.08
7236,enough,ADV,27,27,186.54,-186.54
7243,even,ADV,19,19,131.27,131.27
7244,now,ADV,15,15,103.63,103.63
7245,almost,ADV,25,25,172.72,-172.72
7270,doubly,ADV,35,35,241.81,241.81
7276,also,ADV,15,15,103.63,103.63
7281,too,ADV,7,7,48.36,-48.36
7296,too,ADV,7,7,48.36,-48.36
7318,now,ADV,15,15,103.63,103.63
7330,nearly,ADV,17,17,117.45,117.45
7335,so,ADV,6,-6,41.45,41.45
7353,so,ADV,6,-6,41.45,41.45
7399,now,ADV,15,15,103.63,103.63
7406,later,ADV,16,-16,110.54,-110.54
7415,not,ADV,6,-6,15.83,15.83
7418,interfere,ADV,31,31,214.17,-214.17
7431,unavoidably,ADV,60,-60,414.53,-414.53
7442,even,ADV,19,19,131.27,131.27
7449,more,ADV,18,-18,124.36,-124.36
7459,not,ADV,6,-6,15.83,15.83
7465,not,ADV,6,-6,15.83,15.83
7478,later,ADV,16,-16,110.54,-110.54
7487,assuredly,ADV,32,-32,221.08,221.08
7499,undeniably,ADV,43,43,297.08,297.08
7513,long,ADV,24,-24,165.81,165.81
7514,ago,ADV,17,17,117.45,117.45
7515,justly,ADV,33,33,227.99,227.99
7562,now,ADV,15,15,103.63,103.63
7578,Thus,ADV,13,13,89.81,89.81
7594,also,ADV,15,15,103.63,103.63
7601,likewise,ADV,46,-46,317.80,317.80
7613,symbolically,ADV,64,-64,442.16,-442.16
7640,together,ADV,28,-28,193.45,193.45
7663,not,ADV,6,-6,15.83,15.83
7669,Thus,ADV,13,13,89.81,89.81
7683,far,ADV,18,-18,124.36,-124.36
7684,back,ADV,40,-40,276.35,-276.35
7690,yet,ADV,2,-2,13.82,13.82
7691,even,ADV,19,19,131.27,131.27
7702,most,ADV,16,-16,110.54,-110.54
7711,instead,ADV,19,19,131.27,131.27
7714,Nevertheless,ADV,44,-44,303.99,303.99
7720,even,ADV,19,19,131.27,131.27
7725,still,ADV,22,-22,151.99,151.99
7732,undeniably,ADV,43,43,297.08,297.08
7734,how,ADV,17,17,117.45,117.45
7736,there,ADV,12,-12,82.91,-82.91
7751,alone,ADV,15,15,103.63,103.63
7788,down,ADV,21,21,145.08,145.08
7820,once,ADV,14,-14,96.72,-96.72
7829,well,ADV,25,25,172.72,-172.72
7858,now,ADV,15,15,103.63,103.63
7874,alone,ADV,15,15,103.63,103.63
7876,superficially,ADV,70,-70,483.61,483.61
